ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
9711	"ENSG00000166452"	"AKIP1"	chr11	+	8911188	8911671	8911188	8911223	8911443	8911671	9711	71,65,73	62,54,72	117,113,104	41,47,45	369	149	5.88169870364e-07	9.39823024280141e-06	0.316,0.327,0.29	0.535,0.493,0.483	-0.193
9715	"ENSG00000149823"	"VPS51"	chr11	+	65107186	65107727	65107186	65107372	65107580	65107727	9715	26,24,23	2,1,0	7,22,17	0,0,0	357	149	0.629407037025	0.9881526821937368	0.844,0.909,1.0	1.0,1.0,1.0	-0.082
9716	"ENSG00000149823"	"VPS51"	chr11	+	65107580	65108022	65107580	65107727	65107802	65108022	9716	30,17,15	267,251,196	17,17,17	156,134,127	224	149	0.128900244884	0.31122978601122364	0.07,0.043,0.048	0.068,0.078,0.082	-0.022
9717	"ENSG00000149823"	"VPS51"	chr11	+	65109704	65110603	65109704	65109923	65110481	65110603	9717	60,58,61	374,323,359	86,57,61	220,239,218	707	149	4.85472093713e-05	0.0004310555376831	0.033,0.036,0.035	0.076,0.048,0.056	-0.025
9718	"ENSG00000123360"	"PDE1B"	chr12	+	54570240	54572741	54570240	54570357	54572600	54572741	9718	0,3,5	5,2,1	0,1,2	0,2,1	2392	149	1	1.0	0.0,0.085,0.237	NA,0.03,0.111	0.037
9720	"ENSG00000130600"	"H19"	chr11	-	1995175	1995998	1995175	1995794	1995875	1995998	9720	0,1,0	1,0,0	0,0,0	0,0,1	230	149	1	1.0	0.0,1.0,NA	NA,NA,0.0	0.5
9730	"ENSG00000168060"	"NAALADL1"	chr11	-	65046188	65046526	65046188	65046362	65046444	65046526	9730	0,2,1	0,1,0	0,0,1	0,0,0	231	149	1	1.0	NA,0.563,1.0	NA,NA,1.0	-0.219
9734	"ENSG00000212694"	"LINC01089"	chr12	-	121795266	121796242	121795266	121795726	121796190	121796242	9734	75,81,92	2,7,5	84,128,94	1,5,4	613	149	0.184264734069	0.4055865988945161	0.901,0.738,0.817	0.953,0.862,0.851	-0.07
9735	"ENSG00000205220"	"PSMB10"	chr16	-	67935962	67936312	67935962	67936103	67936214	67936312	9735	0,0,4	1,4,4	3,1,4	0,3,1	260	149	0.0123542708427	0.04716234534639169	0.0,0.0,0.364	1.0,0.16,0.696	-0.497
9737	"ENSG00000126934"	"MAP2K2"	chr19	-	4094452	4095449	4094452	4094498	4095387	4095449	9737	69,75,62	521,453,510	79,109,121	344,390,373	1038	149	5.63785724772e-08	1.1195386186369583e-06	0.019,0.023,0.017	0.032,0.039,0.044	-0.019
9741	"ENSG00000110330"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348719	102349877	102350749	9741	175,227,197	0,0,1	232,200,227	0,0,1	1307	149	1	1.0	1.0,1.0,0.957	1.0,1.0,0.963	-0.002
9742	"ENSG00000110330"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348764	102349877	102350749	9742	170,224,189	0,0,2	225,196,223	1,0,0	1262	149	1	1.0	1.0,1.0,0.918	0.964,1.0,1.0	-0.015
9743	"ENSG00000149292"	"TTC12"	chr11	+	113315950	113316315	113315950	113316053	113316242	113316315	9743	11,5,8	6,2,5	3,7,11	0,4,4	338	149	0.424468859469	0.7618775665069625	0.447,0.524,0.414	1.0,0.435,0.548	-0.199
9744	"ENSG00000149577"	"SIDT2"	chr11	+	117189334	117190025	117189334	117189401	117189951	117190025	9744	1,1,1	60,47,45	9,10,11	21,36,47	699	149	6.48031814876e-08	1.2441549588665246e-06	0.004,0.005,0.005	0.084,0.056,0.048	-0.058
9745	"ENSG00000251562"	"MALAT1"	chr11	+	65499044	65502393	65499044	65500814	65502289	65502393	9745	508,799,653	0,0,0	455,499,562	0,1,0	1624	149	1	1.0	1.0,1.0,1.0	1.0,0.979,1.0	0.007
9746	"ENSG00000251562"	"MALAT1"	chr11	+	65503116	65503799	65503116	65503120	65503728	65503799	9746	221,327,269	0,1,1	163,177,196	1,0,0	757	149	1	1.0	1.0,0.985,0.981	0.97,1.0,1.0	-0.001
9750	"ENSG00000251562"	"MALAT1"	chr11	+	65504657	65506469	65504657	65505662	65506385	65506469	9750	274,440,399	0,1,0	163,210,185	1,0,0	872	149	1	1.0	1.0,0.987,1.0	0.965,1.0,1.0	0.007
9751	"ENSG00000174775"	"HRAS"	chr11	-	532241	532755	532241	532522	532630	532755	9751	63,45,63	94,69,95	146,166,168	134,121,104	257	149	2.70866878604e-06	3.526892955663847e-05	0.28,0.274,0.278	0.387,0.443,0.484	-0.161
9752	"ENSG00000136270"	"TBRG4"	chr7	-	45108826	45109287	45108826	45109083	45109222	45109287	9752	985,916,1071	15,10,6	1037,1073,1045	10,7,6	288	149	0.199579192048	0.43174243674529017	0.971,0.979,0.989	0.982,0.988,0.989	-0.007
9753	"ENSG00000112159"	"MDN1"	chr6	-	89652991	89654334	89652991	89653155	89653852	89654334	9753	2,4,8	7,3,10	10,12,1	5,3,3	846	149	0.0790079414564	0.21335262554749423	0.048,0.19,0.123	0.26,0.413,0.055	-0.122
9754	"ENSG00000112159"	"MDN1"	chr6	-	89652991	89654334	89652991	89653155	89654163	89654334	9754	3,5,10	121,137,126	12,12,4	94,126,103	1157	149	0.800748013446	1.0	0.003,0.005,0.01	0.016,0.012,0.005	-0.005
9755	"ENSG00000112159"	"MDN1"	chr6	-	89653852	89654334	89653852	89654002	89654163	89654334	9755	1,2,3	1,6,10	3,2,4	3,5,4	310	149	0.193963175587	0.42153244570250126	0.325,0.138,0.126	0.325,0.161,0.325	-0.074
9756	"ENSG00000112159"	"MDN1"	chr6	-	89655763	89658370	89655763	89655968	89656699	89658370	9756	39,38,34	113,130,107	17,21,14	114,115,122	880	149	8.06463951614e-05	0.0006713990818414783	0.055,0.047,0.051	0.025,0.03,0.019	0.026
9757	"ENSG00000112159"	"MDN1"	chr6	-	89656699	89658370	89656699	89656801	89658208	89658370	9757	93,106,127	102,141,120	87,68,75	119,147,114	1556	149	0.00461722026831	0.020832853560732053	0.08,0.067,0.092	0.065,0.042,0.059	0.024
9759	"ENSG00000149311"	"ATM"	chr11	+	108331443	108333968	108331443	108331557	108333885	108333968	9759	15,13,11	0,0,1	12,13,15	1,0,0	2477	149	1	1.0	1.0,1.0,0.398	0.419,1.0,1.0	-0.007
9761	"ENSG00000095066"	"HOOK2"	chr19	-	12774668	12774897	12774668	12774741	12774811	12774897	9761	2,3,1	32,26,31	8,15,7	34,40,47	219	149	0.000366035853331	0.002490764766879843	0.041,0.073,0.021	0.138,0.203,0.092	-0.099
9762	"ENSG00000158545"	"ZC3H18"	chr16	+	88622196	88623344	88622196	88622388	88623218	88623344	9762	10,3,5	148,131,139	14,7,12	109,152,131	979	149	0.529889235801	0.8873934999195207	0.01,0.003,0.005	0.019,0.007,0.014	-0.007
9763	"ENSG00000196155"	"PLEKHG4"	chr16	+	67277509	67280806	67277509	67280543	67280710	67280806	9763	7,17,19	22,18,7	26,36,32	13,12,15	316	149	0.0270286613063	0.09016656307606528	0.13,0.308,0.561	0.485,0.586,0.501	-0.191
9770	"ENSG00000198258"	"UBL5"	chr19	+	9828326	9828675	9828326	9828389	9828591	9828675	9770	67,73,64	13,10,6	119,141,148	27,9,16	351	149	0.752189464906	1.0	0.686,0.756,0.819	0.652,0.869,0.797	-0.019
9771	"ENSG00000198258"	"UBL5"	chr19	+	9828326	9828675	9828326	9828393	9828591	9828675	9771	60,72,59	2139,2127,2321	112,138,143	2127,1971,2197	347	149	1.90050419846e-10	6.328847167084053e-09	0.012,0.014,0.011	0.022,0.029,0.027	-0.014
9773	"ENSG00000198056"	"PRIM1"	chr12	-	56746780	56747032	56746780	56746854	56746925	56747032	9773	6,17,9	169,163,181	15,24,9	157,133,144	220	149	0.0184113403907	0.06551477436425919	0.023,0.066,0.033	0.061,0.109,0.041	-0.03
9774	"ENSG00000099942"	"CRKL"	chr22	+	20949710	20953747	20949710	20949927	20953205	20953747	9774	8036,8434,7989	1,3,0	4526,4830,4489	3,0,0	3427	149	1	1.0	0.997,0.992,1.0	0.985,1.0,1.0	0.001
9775	"ENSG00000183426"	"NPIPA1"	chr16	+	14935159	14935397	14935159	14935276	14935344	14935397	9775	75,76,86	1,1,1	91,72,81	0,7,1	217	149	0.0596594347422	0.17156931825364816	0.981,0.981,0.983	1.0,0.876,0.982	0.029
9776	"ENSG00000180071"	"ANKRD18A"	chr9	-	38540568	38541562	38540568	38540849	38541455	38541562	9776	23,32,29	16,22,17	37,27,38	11,13,18	755	149	0.0845958664685	0.22576896845458544	0.221,0.223,0.252	0.399,0.291,0.294	-0.096
9777	"ENSG00000180071"	"ANKRD18A"	chr9	-	38542311	38543055	38542311	38542589	38542947	38543055	9777	117,108,156	4,6,7	73,116,132	9,15,7	507	149	0.0145200675063	0.05385807198246121	0.896,0.841,0.868	0.704,0.694,0.847	0.12
9778	"ENSG00000166987"	"MBD6"	chr12	+	57524028	57524416	57524028	57524092	57524279	57524416	9778	2,9,4	25,37,37	6,8,6	16,28,37	336	149	0.178184959208	0.39593150369040686	0.034,0.097,0.046	0.143,0.112,0.067	-0.048
9779	"ENSG00000156650"	"KAT6B"	chr10	+	74975398	74977437	74975398	74975454	74977315	74977437	9779	28,40,63	1,2,3	12,26,24	0,7,2	2010	149	0.333061131156	0.6407510411758834	0.675,0.597,0.609	1.0,0.216,0.471	0.065
9780	"ENSG00000156650"	"KAT6B"	chr10	+	74975398	74977437	74975398	74975781	74977315	74977437	9780	10,21,34	2,0,0	6,8,11	2,2,4	1683	149	0.000152063612064	0.0011798255096841898	0.307,1.0,1.0	0.21,0.262,0.196	0.546
9781	"ENSG00000156650"	"KAT6B"	chr10	+	74975398	74977437	74975398	74976330	74977315	74977437	9781	0,4,6	4,4,6	2,0,0	0,0,0	1134	149	1	1.0	0.0,0.116,0.116	1.0,NA,NA	-0.923
9782	"ENSG00000156650"	"KAT6B"	chr10	+	74981786	74985241	74981786	74981928	74985079	74985241	9782	1,0,0	11,5,8	0,0,0	8,5,8	3300	149	1	1.0	0.004,0.0,0.0	0.0,0.0,0.0	0.001
9783	"ENSG00000225975"	"ZNF567-DT"	chr19	-	36685716	36686806	36685716	36685970	36686685	36686806	9783	10,6,6	1,4,2	8,8,12	0,2,1	864	149	0.0708284695141	0.19590410200776062	0.633,0.206,0.341	1.0,0.408,0.674	-0.301
9784	"ENSG00000114270"	"COL7A1"	chr3	-	48570133	48570334	48570133	48570178	48570274	48570334	9784	2,0,3	4,3,5	0,5,2	5,9,9	245	149	0.740801120433	1.0	0.233,0.0,0.267	0.0,0.253,0.119	0.043
9785	"ENSG00000114270"	"COL7A1"	chr3	-	48571242	48572045	48571242	48571278	48572000	48572045	9785	12,9,10	3,2,3	22,10,25	5,5,1	871	149	0.636160984606	0.9945871915979226	0.406,0.435,0.363	0.429,0.255,0.81	-0.097
9786	"ENSG00000225663"	"MCRIP1"	chr17	-	81822360	81823311	81822360	81822907	81823208	81823311	9786	869,922,955	16,21,14	625,544,548	19,19,13	450	149	0.0346018620534	0.11043834343252264	0.947,0.936,0.958	0.916,0.905,0.933	0.029
9787	"ENSG00000078369"	"GNB1"	chr1	-	1785311	1787437	1785311	1787053	1787321	1787437	9787	29,30,18	1073,951,1029	52,51,50	694,627,717	417	149	3.74649200552e-11	1.4312740524641382e-09	0.01,0.011,0.006	0.026,0.028,0.024	-0.017
9788	"ENSG00000100225"	"FBXO7"	chr22	+	32487744	32493281	32487744	32487828	32493104	32493281	9788	182,235,198	0,0,0	181,182,168	0,1,0	5425	149	1	1.0	1.0,1.0,1.0	1.0,0.833,1.0	0.056
9789	"ENSG00000052749"	"RRP12"	chr10	-	97358536	97359010	97358536	97358619	97358942	97359010	9789	4,2,1	150,111,135	6,16,13	208,250,256	472	149	0.117009712658	0.28954391653600986	0.008,0.006,0.002	0.009,0.02,0.016	-0.01
9790	"ENSG00000052749"	"RRP12"	chr10	-	97370922	97372166	97370922	97371081	97372072	97372166	9790	18,27,25	67,66,54	66,89,57	120,114,105	1140	149	0.00321252396108	0.015429135501651614	0.034,0.051,0.057	0.067,0.093,0.066	-0.028
9792	"ENSG00000148824"	"MTG1"	chr10	+	133401528	133402245	133401528	133401590	133402148	133402245	9792	140,176,184	95,87,99	158,177,179	114,114,101	707	149	0.332998350956	0.6407510411758834	0.237,0.299,0.281	0.226,0.247,0.272	0.024
9793	"ENSG00000148824"	"MTG1"	chr10	+	133402148	133402773	133402148	133402245	133402691	133402773	9793	2,5,5	183,138,153	10,10,15	207,215,207	595	149	0.284468807294	0.5732027426223947	0.003,0.009,0.008	0.012,0.012,0.018	-0.007
9795	"ENSG00000175470"	"PPP2R2D"	chr10	+	131943967	131944145	131943967	131943997	131944094	131944145	9795	121,147,131	1,0,2	151,151,144	10,7,5	246	149	1.58197582518e-05	0.00016198571510618614	0.987,1.0,0.975	0.901,0.929,0.946	0.062
9800	"ENSG00000230131"	"LINC02641"	chr10	+	123361318	123362147	123361318	123361550	123361888	123362147	9800	1,0,1	0,0,0	0,1,1	0,1,0	487	149	1	1.0	1.0,NA,1.0	NA,0.234,1.0	0.383
9801	"ENSG00000232139"	"LINC00867"	chr10	+	118357526	118357848	118357526	118357578	118357771	118357848	9801	0,0,2	4,0,0	4,0,4	0,1,0	342	149	1	1.0	0.0,NA,1.0	1.0,0.0,1.0	-0.167
9802	"ENSG00000197535"	"MYO5A"	chr15	-	52336462	52340394	52336462	52336556	52340195	52340394	9802	0,1,1	8,19,12	0,0,0	15,14,11	3788	149	1	1.0	0.0,0.002,0.003	0.0,0.0,0.0	0.002
9803	"ENSG00000205542"	"TMSB4X"	chrX	+	12975109	12976361	12975109	12975168	12976245	12976361	9803	19,27,25	225,237,234	33,33,28	163,169,132	1226	149	0.000252215959362	0.0018129678225008712	0.01,0.014,0.013	0.024,0.023,0.025	-0.012
9804	"ENSG00000225177"	"NHSL1-AS1"	chr6	+	138696596	138697288	138696596	138696755	138696902	138697288	9804	2,6,3	7,4,3	5,6,7	1,0,0	296	149	6.02049097242e-08	1.1738397683531845e-06	0.126,0.43,0.335	0.716,1.0,1.0	-0.608
9805	"ENSG00000057608"	"GDI2"	chr10	-	5766240	5766638	5766240	5766295	5766493	5766638	9805	16,9,9	525,488,511	7,12,18	496,394,398	347	149	0.617688990784	0.9779358170956531	0.013,0.008,0.008	0.006,0.013,0.019	-0.003
9807	"ENSG00000157625"	"TAB3"	chrX	-	30842965	30846644	30842965	30843049	30846550	30846644	9807	14,18,13	13,15,17	32,26,35	11,13,11	3650	149	0.000726823916618	0.004458090298669167	0.042,0.047,0.03	0.106,0.075,0.115	-0.059
9808	"ENSG00000196233"	"LCOR"	chr10	+	96949007	96952196	96949007	96949295	96952102	96952196	9808	4,7,2	19,16,18	5,2,0	13,13,20	2956	149	0.958122588267	1.0	0.011,0.022,0.006	0.019,0.008,0.0	0.004
9810	"ENSG00000196233"	"LCOR"	chr10	+	96954952	96958926	96954952	96955454	96958411	96958926	9810	129,142,160	2,0,0	140,138,116	0,0,2	3106	149	1	1.0	0.756,1.0,1.0	1.0,1.0,0.736	0.007
9812	"ENSG00000148688"	"RPP30"	chr10	+	90894774	90895483	90894774	90894891	90895453	90895483	9812	23,50,33	97,99,103	51,34,39	127,113,121	711	149	0.927664998931	1.0	0.047,0.096,0.063	0.078,0.059,0.063	0.002
9813	"ENSG00000176986"	"SEC24C"	chr10	+	73769346	73769733	73769346	73769485	73769614	73769733	9813	3,6,3	117,115,104	8,12,11	73,85,66	278	149	3.50580586383e-05	0.00031981448401435857	0.014,0.027,0.015	0.055,0.07,0.082	-0.05
9814	"ENSG00000176986"	"SEC24C"	chr10	+	73770279	73770798	73770279	73770471	73770708	73770798	9814	22,28,16	176,164,164	39,41,35	99,139,120	386	149	9.4964077102e-07	1.42654619614701e-05	0.046,0.062,0.036	0.132,0.102,0.101	-0.064
9815	"ENSG00000107959"	"PITRM1"	chr10	-	3138234	3139049	3138234	3138337	3138903	3139049	9815	49,38,38	256,252,272	63,80,73	232,184,207	715	149	1.3664896259e-07	2.431253173646194e-06	0.038,0.03,0.028	0.054,0.083,0.068	-0.036
9816	"ENSG00000107959"	"PITRM1"	chr10	-	3143388	3143731	3143388	3143501	3143605	3143731	9816	15,14,20	0,1,4	34,31,25	2,2,1	253	149	0.56727585304	0.9285163266592084	1.0,0.892,0.746	0.909,0.901,0.936	-0.036
9817	"ENSG00000107959"	"PITRM1"	chr10	-	3147571	3149753	3147571	3147737	3149620	3149753	9817	119,136,127	6,11,4	131,134,118	7,9,6	2032	149	0.858022376902	1.0	0.593,0.476,0.7	0.578,0.522,0.591	0.026
9818	"ENSG00000107959"	"PITRM1"	chr10	-	3156929	3157531	3156929	3157064	3157434	3157531	9818	1,2,9	158,137,134	17,9,11	112,99,113	519	149	2.91111405955e-05	0.0002728399055065168	0.002,0.004,0.019	0.042,0.025,0.027	-0.023
9819	"ENSG00000008300"	"CELSR3"	chr3	-	48639673	48641524	48639673	48640559	48641323	48641524	9819	7,8,12	24,37,45	7,16,20	24,36,41	913	149	0.0683075082295	0.19011919635178146	0.045,0.034,0.042	0.045,0.068,0.074	-0.022
9820	"ENSG00000008300"	"CELSR3"	chr3	-	48641850	48642467	48641850	48642009	48642357	48642467	9820	24,23,20	12,8,13	25,35,32	7,16,10	497	149	0.303955386396	0.6010426269091688	0.375,0.463,0.316	0.517,0.396,0.49	-0.083
9821	"ENSG00000099284"	"MACROH2A2"	chr10	+	70091756	70093845	70091756	70091841	70093734	70093845	9821	329,320,296	0,0,1	301,262,242	0,0,0	2042	149	1	1.0	1.0,1.0,0.956	1.0,1.0,1.0	-0.015
9822	"ENSG00000099284"	"MACROH2A2"	chr10	+	70091756	70093845	70091756	70091954	70093734	70093845	9822	40,27,33	436,427,431	19,23,18	393,318,364	1929	149	1	1.0	0.007,0.005,0.006	0.004,0.006,0.004	0.001
9823	"ENSG00000120616"	"EPC1"	chr10	-	32273013	32273281	32273013	32273082	32273162	32273281	9823	12,10,7	1,2,0	12,16,4	3,1,2	229	149	0.0911080532711	0.23808859283487693	0.886,0.765,1.0	0.722,0.912,0.565	0.151
9824	"ENSG00000120616"	"EPC1"	chr10	-	32291162	32292644	32291162	32291322	32292495	32292644	9824	4,5,0	12,7,17	0,3,1	25,21,21	1322	149	0.29127398046	0.5817013623507619	0.036,0.075,0.0	0.0,0.016,0.005	0.03
9825	"ENSG00000168209"	"DDIT4"	chr10	+	72273923	72274421	72273923	72274060	72274156	72274421	9825	250,242,299	6505,6381,6228	121,115,125	2155,2044,2250	245	149	0.00477367640465	0.021397670411790293	0.023,0.023,0.028	0.033,0.033,0.033	-0.008
9826	"ENSG00000168209"	"DDIT4"	chr10	+	72273923	72274421	72273923	72274060	72274224	72274421	9826	1785,1679,1641	1,1,1	651,556,583	1,0,0	313	149	1	1.0	0.999,0.999,0.999	0.997,1.0,1.0	0.0
9827	"ENSG00000107937"	"GTPBP4"	chr10	+	996105	997308	996105	996242	997207	997308	9827	20,19,14	286,309,340	29,37,37	394,338,333	1114	149	0.122216483312	0.2992140335218569	0.009,0.008,0.005	0.01,0.014,0.015	-0.006
9829	"ENSG00000152582"	"SPEF2"	chr5	+	35697689	35700752	35697689	35697793	35700495	35700752	9829	6,0,4	4,1,2	12,4,9	1,4,1	2851	149	0.062356019588	0.17742586140615804	0.073,0.0,0.095	0.385,0.05,0.32	-0.196
9830	"ENSG00000119977"	"TCTN3"	chr10	-	95682650	95683629	95682650	95682804	95683100	95683629	9830	6,14,9	136,125,119	7,11,7	128,120,112	445	149	0.732345903122	1.0	0.015,0.036,0.025	0.018,0.03,0.02	0.003
9831	"ENSG00000119977"	"TCTN3"	chr10	-	95683100	95683629	95683100	95683180	95683521	95683629	9831	23,22,15	3,4,3	13,15,19	10,5,5	490	149	0.032313375366	0.10441840403800601	0.7,0.626,0.603	0.283,0.477,0.536	0.211
9832	"ENSG00000119977"	"TCTN3"	chr10	-	95683100	95683629	95683100	95683195	95683521	95683629	9832	10,12,4	120,108,110	7,7,7	115,87,92	475	149	0.801688301429	1.0	0.025,0.034,0.011	0.019,0.025,0.023	0.001
9835	"ENSG00000151651"	"ADAM8"	chr10	-	133273253	133273838	133273253	133273443	133273761	133273838	9835	0,0,1	0,0,0	0,0,0	2,2,5	467	149	1	1.0	NA,NA,1.0	0.0,0.0,0.0	1.0
9836	"ENSG00000151923"	"TIAL1"	chr10	-	119576610	119577203	119576610	119576750	119577079	119577203	9836	295,349,308	266,285,251	211,228,241	322,341,410	478	149	4.43371850345e-09	1.0940382117037608e-07	0.257,0.276,0.277	0.17,0.172,0.155	0.104
9837	"ENSG00000171798"	"KNDC1"	chr10	+	133168253	133174555	133168253	133168312	133173930	133174555	9837	170,172,157	0,0,1	76,122,100	2,0,1	5767	149	0.567238830007	0.9285163266592084	1.0,1.0,0.802	0.495,1.0,0.721	0.195
9838	"ENSG00000171798"	"KNDC1"	chr10	+	133188538	133189669	133188538	133188653	133189597	133189669	9838	0,1,3	2,2,1	0,0,1	0,2,0	1093	149	1	1.0	0.0,0.064,0.29	NA,0.0,1.0	-0.382
9841	"ENSG00000099246"	"RAB18"	chr10	+	27526827	27532579	27526827	27526889	27532506	27532579	9841	96,104,105	116,109,101	98,95,91	117,87,98	5766	149	0.993871269404	1.0	0.021,0.024,0.026	0.021,0.027,0.023	-0.0
9842	"ENSG00000099246"	"RAB18"	chr10	+	27533734	27533994	27533734	27533853	27533927	27533994	9842	39,50,60	98,80,105	33,20,30	105,65,83	223	149	0.00845760210755	0.034631073700446845	0.21,0.295,0.276	0.174,0.171,0.195	0.08
9843	"ENSG00000099246"	"RAB18"	chr10	+	27533734	27533994	27533734	27533853	27533940	27533994	9843	49,57,74	0,0,0	43,25,44	1,0,0	236	149	1	1.0	1.0,1.0,1.0	0.964,1.0,1.0	0.012
9844	"ENSG00000102471"	"NDFIP2"	chr13	+	79541863	79543682	79541863	79541907	79543557	79543682	9844	22,13,19	0,0,0	30,19,31	1,1,0	1799	149	1	1.0	1.0,1.0,1.0	0.713,0.611,1.0	0.225
9845	"ENSG00000130640"	"TUBGCP2"	chr10	-	133283881	133285213	133283881	133284002	133285084	133285213	9845	84,77,61	188,177,161	104,95,117	156,135,153	1231	149	0.000110201786435	0.0008860882956301389	0.051,0.05,0.044	0.075,0.078,0.085	-0.031
9846	"ENSG00000130640"	"TUBGCP2"	chr10	-	133285084	133285628	133285084	133285213	133285455	133285628	9846	33,23,18	179,170,178	51,59,63	127,136,144	391	149	4.17337275849e-11	1.570440169019787e-09	0.066,0.049,0.037	0.133,0.142,0.143	-0.089
9847	"ENSG00000130640"	"TUBGCP2"	chr10	-	133293038	133293769	133293038	133293238	133293561	133293769	9847	23,29,36	191,164,191	8,24,22	203,164,131	472	149	0.0433334943883	0.13214507020156288	0.037,0.053,0.056	0.012,0.044,0.05	0.013
9848	"ENSG00000130640"	"TUBGCP2"	chr10	-	133299984	133300547	133299984	133300100	133300451	133300547	9848	40,30,26	0,0,0	25,34,32	0,1,0	500	149	1	1.0	1.0,1.0,1.0	1.0,0.91,1.0	0.03
9849	"ENSG00000130640"	"TUBGCP2"	chr10	-	133299984	133300547	133299984	133300113	133300451	133300547	9849	25,15,13	0,1,1	15,21,23	1,0,0	487	149	1	1.0	1.0,0.821,0.799	0.821,1.0,1.0	-0.067
9850	"ENSG00000023041"	"ZDHHC6"	chr10	-	112432375	112434464	112432375	112432521	112433239	112434464	9850	17,26,22	122,109,113	25,44,49	159,172,125	867	149	0.0782858499297	0.2120875833588633	0.023,0.039,0.032	0.026,0.042,0.063	-0.012
9852	"ENSG00000023041"	"ZDHHC6"	chr10	-	112432375	112434464	112432375	112432521	112434296	112434464	9852	169,208,174	0,0,0	201,256,246	3,1,2	1924	149	0.0145273454965	0.05385852325451182	1.0,1.0,1.0	0.838,0.952,0.905	0.102
9853	"ENSG00000023041"	"ZDHHC6"	chr10	-	112433239	112434464	112433239	112433281	112434296	112434464	9853	183,214,165	74,57,70	202,253,230	101,121,87	1164	149	0.115816016696	0.2878571141526077	0.24,0.325,0.232	0.204,0.211,0.253	0.043
9855	"ENSG00000108528"	"SLC25A11"	chr17	-	4938153	4938429	4938153	4938253	4938338	4938429	9855	23,24,21	490,455,505	73,48,53	491,416,385	234	149	8.2280848801e-11	2.934813592778796e-09	0.029,0.032,0.026	0.086,0.068,0.081	-0.049
9856	"ENSG00000171877"	"FRMD5"	chr15	-	43873274	43874462	43873274	43873939	43874118	43874462	9856	15,24,21	3,3,4	32,30,29	0,2,1	328	149	0.00071601995403	0.004395404709649086	0.694,0.784,0.705	1.0,0.872,0.929	-0.206
9857	"ENSG00000165731"	"RET"	chr10	+	43113555	43114736	43113555	43113675	43114479	43114736	9857	1,6,0	20,9,15	0,0,0	3,13,8	953	149	0.652907569403	1.0	0.008,0.094,0.0	0.0,0.0,0.0	0.034
9858	"ENSG00000148672"	"GLUD1"	chr10	-	87060160	87060825	87060160	87060241	87060687	87060825	9858	13,14,15	564,512,567	12,11,13	424,375,312	595	149	1	1.0	0.006,0.007,0.007	0.007,0.007,0.01	-0.001
9860	"ENSG00000135655"	"USP15"	chr12	+	62383839	62384302	62383839	62383998	62384077	62384302	9860	4,1,2	26,23,27	9,22,13	57,39,34	228	149	0.000215768787519	0.0015873664661466215	0.091,0.028,0.046	0.094,0.269,0.2	-0.133
9861	"ENSG00000103024"	"NME3"	chr16	-	1770880	1771410	1770880	1770993	1771069	1771410	9861	76,70,87	394,405,481	76,66,70	264,272,329	225	149	0.0255382812569	0.08618883620602216	0.113,0.103,0.107	0.16,0.138,0.123	-0.033
9862	"ENSG00000103024"	"NME3"	chr16	-	1770880	1771410	1770880	1770993	1771268	1771410	9862	162,162,178	0,1,0	139,143,137	1,1,1	424	149	1	1.0	1.0,0.983,1.0	0.98,0.98,0.98	0.014
9863	"ENSG00000103024"	"NME3"	chr16	-	1771069	1771410	1771069	1771171	1771268	1771410	9863	178,188,215	20,16,18	127,137,143	14,13,14	246	149	0.781852005241	1.0	0.844,0.877,0.879	0.846,0.865,0.861	0.009
9864	"ENSG00000103024"	"NME3"	chr16	-	1770880	1771410	1770880	1770993	1771279	1771410	9864	176,191,203	5,0,1	158,162,161	4,7,7	435	149	0.00139660554713	0.007694621777233074	0.923,1.0,0.986	0.931,0.888,0.887	0.068
9865	"ENSG00000103024"	"NME3"	chr16	-	1771069	1771410	1771069	1771171	1771279	1771410	9865	192,217,240	271,280,282	146,156,167	207,179,203	257	149	0.844339459051	1.0	0.291,0.31,0.33	0.29,0.336,0.323	-0.006
9866	"ENSG00000103024"	"NME3"	chr16	-	1771069	1771410	1771069	1771191	1771279	1771410	9866	167,179,196	5,2,4	126,142,139	6,8,2	237	149	0.0915901221983	0.2390937425128012	0.955,0.983,0.969	0.93,0.918,0.978	0.027
9868	"ENSG00000175197"	"DDIT3"	chr12	-	57517268	57517753	57517268	57517424	57517705	57517753	9868	56,52,63	13,20,19	102,113,109	16,14,13	430	149	0.00080838639633	0.004851607670478134	0.599,0.474,0.535	0.688,0.737,0.744	-0.187
9869	"ENSG00000175197"	"DDIT3"	chr12	-	57517268	57517753	57517268	57517438	57517705	57517753	9869	53,47,59	131,144,141	96,110,104	146,120,148	416	149	2.23943990985e-06	3.0204345450772582e-05	0.127,0.105,0.13	0.191,0.247,0.201	-0.092
