ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
14922	"ENSG00000162231"	"NXF1"	chr11	-	62796286	62796345	62796286	62796342	62796459	62796567	14922	85,83,91	1,0,0	128,163,160	1,3,2	152	149	1	1.0	0.988,1.0,1.0	0.992,0.982,0.987	0.009
14926	"ENSG00000172663"	"TMEM134"	chr11	-	67465055	67465267	67465055	67465100	67467164	67467388	14926	17,19,21	0,1,0	12,9,14	1,0,0	316	149	1	1.0	1.0,0.9,1.0	0.85,1.0,1.0	0.017
14927	"ENSG00000172663"	"TMEM134"	chr11	-	67465055	67465267	67465055	67465100	67467311	67467388	14927	18,25,29	74,75,80	17,12,22	52,45,54	316	149	0.819649076752	1.0	0.103,0.136,0.146	0.134,0.112,0.161	-0.007
14928	"ENSG00000172663"	"TMEM134"	chr11	-	67467500	67467590	67467500	67467563	67468016	67468092	14928	20,21,13	7,2,5	24,13,16	7,6,5	176	149	0.504524652888	1.0	0.708,0.899,0.688	0.744,0.647,0.73	0.058
14929	"ENSG00000172663"	"TMEM134"	chr11	-	67467500	67467590	67467500	67467563	67468027	67468092	14929	115,111,93	11,18,18	90,77,65	22,19,25	176	149	0.00365540827516	0.048438728906213945	0.898,0.839,0.814	0.776,0.774,0.688	0.104
14930	"ENSG00000162236"	"STX5"	chr11	-	62831018	62831262	62831018	62831110	62831953	62832042	14930	210,238,205	4,0,7	205,220,225	9,5,4	301	149	0.153436224742	0.7267995614342904	0.963,1.0,0.935	0.919,0.956,0.965	0.019
14931	"ENSG00000105808"	"RASA4"	chr7	-	102596011	102596129	102596011	102596107	102599859	102599954	14931	1,0,0	2,3,4	0,1,0	4,2,1	171	149	1	1.0	0.303,0.0,0.0	0.0,0.303,0.0	0.0
14932	"ENSG00000036672"	"USP2"	chr11	-	119359023	119359342	119359023	119359134	119359536	119359660	14932	18,20,15	0,0,0	6,18,32	0,0,2	357	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.87	0.043
14933	"ENSG00000149743"	"TRPT1"	chr11	-	64224099	64224210	64224099	64224162	64224284	64224341	14933	82,108,93	3,5,7	60,68,60	4,4,3	197	149	0.87659735084	1.0	0.954,0.942,0.909	0.919,0.928,0.938	0.007
14934	"ENSG00000149743"	"TRPT1"	chr11	-	64224284	64224491	64224284	64224341	64225498	64225580	14934	7,6,14	0,0,1	4,9,14	0,0,0	299	149	1	1.0	1.0,1.0,0.875	1.0,1.0,1.0	-0.042
14935	"ENSG00000149743"	"TRPT1"	chr11	-	64224800	64225580	64224800	64224970	64225785	64225869	14935	134,160,162	0,0,2	112,122,102	1,2,0	759	149	0.461050872063	1.0	1.0,1.0,0.941	0.956,0.923,1.0	0.021
14936	"ENSG00000173153"	"ESRRA"	chr11	+	64314740	64314911	64314743	64314911	64314238	64314367	14936	197,207,189	9,17,12	135,159,183	10,13,10	152	149	0.814121084479	1.0	0.955,0.923,0.939	0.93,0.923,0.947	0.006
14937	"ENSG00000100116"	"GCAT"	chr22	+	37813276	37813609	37813462	37813609	37812886	37812988	14937	4,5,5	129,133,127	10,5,8	157,122,140	335	149	0.184026791546	0.8185667133236477	0.014,0.016,0.017	0.028,0.018,0.025	-0.008
14938	"ENSG00000174483"	"BBS1"	chr11	+	66514405	66514678	66514505	66514678	66511204	66511239	14938	68,81,88	0,0,0	54,74,64	0,0,1	249	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.975	0.008
14940	"ENSG00000174483"	"BBS1"	chr11	+	66519616	66519748	66519620	66519748	66515860	66515933	14940	40,57,53	2,0,2	30,58,58	2,2,2	153	149	0.355772840052	1.0	0.951,1.0,0.963	0.936,0.966,0.966	0.015
14942	"ENSG00000165915"	"SLC39A13"	chr11	+	47415038	47415159	47415059	47415159	47414776	47414909	14942	6,3,6	83,64,70	2,6,1	35,55,31	170	149	0.842718541373	1.0	0.06,0.039,0.07	0.048,0.087,0.027	0.002
14943	"ENSG00000149150"	"SLC43A1"	chr11	-	57501151	57501374	57501151	57501329	57513957	57514124	14943	13,17,15	37,46,37	9,9,7	29,28,42	194	149	0.146028532597	0.707841094678005	0.213,0.221,0.237	0.192,0.198,0.113	0.056
14944	"ENSG00000110075"	"PPP6R3"	chr11	+	68566998	68567166	68567013	68567166	68564302	68564432	14944	0,2,0	66,59,73	4,2,1	73,74,65	164	149	0.402409940293	1.0	0.0,0.03,0.0	0.047,0.024,0.014	-0.018
14945	"ENSG00000110075"	"PPP6R3"	chr11	+	68587797	68588024	68587926	68588024	68575957	68576043	14945	5,7,1	13,24,19	7,3,3	13,11,16	278	149	0.515523335203	1.0	0.171,0.135,0.027	0.224,0.128,0.091	-0.037
14946	"ENSG00000110075"	"PPP6R3"	chr11	+	68587797	68588024	68587944	68588024	68575957	68576043	14946	10,12,8	0,0,0	12,12,6	5,1,2	296	149	8.68206829652e-07	4.5339214783945086e-05	1.0,1.0,1.0	0.547,0.858,0.602	0.331
14947	"ENSG00000110075"	"PPP6R3"	chr11	+	68587797	68588024	68587977	68588024	68575957	68576043	14947	19,19,19	1,2,0	24,23,20	0,1,1	329	149	1	1.0	0.896,0.811,1.0	1.0,0.912,0.901	-0.035
14948	"ENSG00000110075"	"PPP6R3"	chr11	+	68587926	68588024	68587944	68588024	68575957	68576043	14948	18,29,26	0,0,0	18,20,19	5,1,2	167	149	0.000312892698529	0.007199136475781089	1.0,1.0,1.0	0.763,0.947,0.894	0.132
14949	"ENSG00000110075"	"PPP6R3"	chr11	+	68587926	68588024	68587977	68588024	68575957	68576043	14949	27,36,37	1,2,0	30,31,33	0,1,1	200	149	1	1.0	0.953,0.931,1.0	1.0,0.958,0.961	-0.012
14950	"ENSG00000110075"	"PPP6R3"	chr11	+	68587944	68588024	68587977	68588024	68575957	68576043	14950	9,7,11	1,2,0	17,12,16	0,1,1	182	149	1	1.0	0.88,0.741,1.0	1.0,0.908,0.929	-0.072
14951	"ENSG00000110075"	"PPP6R3"	chr11	+	68587797	68588024	68587926	68588024	68583042	68583129	14951	10,10,3	28,23,28	7,7,4	28,24,23	278	149	0.638955957676	1.0	0.161,0.189,0.054	0.118,0.135,0.085	0.022
14952	"ENSG00000110075"	"PPP6R3"	chr11	+	68587797	68588024	68587944	68588024	68583042	68583129	14952	15,15,10	1,2,4	12,16,7	3,1,3	296	149	0.815223587644	1.0	0.883,0.791,0.557	0.668,0.89,0.54	0.044
14953	"ENSG00000110075"	"PPP6R3"	chr11	+	68587797	68588024	68587977	68588024	68583042	68583129	14953	24,22,21	2,2,2	24,27,21	6,4,2	329	149	0.196615567696	0.8523413698485017	0.845,0.833,0.826	0.644,0.754,0.826	0.093
14954	"ENSG00000110075"	"PPP6R3"	chr11	+	68587926	68588024	68587944	68588024	68583042	68583129	14954	33,28,35	1,2,4	33,33,26	3,1,3	167	149	0.957400632373	1.0	0.967,0.926,0.886	0.908,0.967,0.885	0.006
14955	"ENSG00000110075"	"PPP6R3"	chr11	+	68587926	68588024	68587977	68588024	68583042	68583129	14955	42,35,46	2,2,2	45,44,40	6,4,2	200	149	0.123684128144	0.6312833136516822	0.94,0.929,0.945	0.848,0.891,0.937	0.046
14956	"ENSG00000110075"	"PPP6R3"	chr11	+	68587944	68588024	68587977	68588024	68583042	68583129	14956	10,9,15	2,2,2	15,12,17	6,4,2	182	149	0.390406117166	1.0	0.804,0.787,0.86	0.672,0.711,0.874	0.065
14958	"ENSG00000110075"	"PPP6R3"	chr11	+	68613065	68615252	68614631	68615252	68603341	68603492	14958	555,541,481	1,0,0	584,577,515	0,0,0	1715	149	1	1.0	0.98,1.0,1.0	1.0,1.0,1.0	-0.007
14959	"ENSG00000110075"	"PPP6R3"	chr11	+	68613065	68615252	68614631	68615252	68609903	68610023	14959	668,660,606	0,0,0	723,706,652	1,0,0	1715	149	1	1.0	1.0,1.0,1.0	0.984,1.0,1.0	0.005
14960	"ENSG00000076053"	"RBM7"	chr11	+	114402827	114402915	114402831	114402915	114401697	114401860	14960	89,88,84	0,0,1	83,79,73	1,1,2	153	149	1	1.0	1.0,1.0,0.988	0.988,0.987,0.973	0.013
14961	"ENSG00000076053"	"RBM7"	chr11	+	114405705	114405799	114405708	114405799	114402827	114402915	14961	61,52,46	32,23,26	51,43,40	23,38,27	152	149	0.280031435297	1.0	0.651,0.689,0.634	0.685,0.526,0.592	0.057
14963	"ENSG00000172977"	"KAT5"	chr11	+	65714494	65714743	65714659	65714743	65713773	65713848	14963	518,444,501	1,5,5	371,356,357	3,5,3	314	149	0.561312781382	1.0	0.996,0.977,0.979	0.983,0.971,0.983	0.005
14966	"ENSG00000115368"	"WDR75"	chr2	+	189449244	189450968	189450902	189450968	189448378	189448508	14966	73,84,61	114,119,144	95,79,67	177,108,137	1807	149	0.978855722921	1.0	0.05,0.055,0.034	0.042,0.057,0.039	0.0
14967	"ENSG00000166483"	"WEE1"	chr11	+	9586448	9586619	9586497	9586619	9585441	9585527	14967	205,173,184	2,4,1	153,161,172	6,1,0	198	149	0.825360553253	1.0	0.987,0.97,0.993	0.95,0.992,1.0	0.003
14968	"ENSG00000087302"	"RTRAF"	chr14	+	52004193	52004242	52004239	52004242	52001797	52001866	14968	1009,887,915	3,2,9	896,675,765	4,5,7	195	149	1	1.0	0.996,0.997,0.987	0.994,0.99,0.988	0.003
14969	"ENSG00000006118"	"TMEM132A"	chr11	+	60931685	60931884	60931688	60931884	60930509	60930659	14969	34,37,35	41,23,48	28,32,26	23,27,34	152	149	0.832763778641	1.0	0.448,0.612,0.417	0.544,0.537,0.428	-0.011
14970	"ENSG00000115414"	"FN1"	chr2	-	215371908	215372300	215371908	215372015	215373321	215373411	14970	70,64,76	1,1,2	15,28,17	3,2,0	434	149	0.196234405762	0.8518095082191564	0.96,0.956,0.929	0.632,0.828,1.0	0.128
14971	"ENSG00000115414"	"FN1"	chr2	-	215371908	215372375	215371908	215372015	215373321	215373411	14971	183,151,168	1,1,2	38,49,57	3,2,0	509	149	0.181895857787	0.8133689821155264	0.982,0.978,0.961	0.788,0.878,1.0	0.085
14972	"ENSG00000115414"	"FN1"	chr2	-	215371908	215372375	215371908	215372300	215373321	215373411	14972	114,91,97	1,4,5	25,22,42	2,1,2	224	149	0.564594977476	1.0	0.987,0.938,0.928	0.893,0.936,0.933	0.03
14975	"ENSG00000085733"	"CTTN"	chr11	+	70433624	70433718	70433646	70433718	70433100	70433278	14975	5,5,6	324,358,349	4,6,4	279,329,334	171	149	0.881318577559	1.0	0.013,0.012,0.015	0.012,0.016,0.01	0.001
14976	"ENSG00000142102"	"PGGHG"	chr11	+	290657	291113	290677	291113	290389	290600	14976	7,8,3	13,6,12	12,4,9	5,10,17	169	149	0.550930953589	1.0	0.322,0.54,0.181	0.679,0.261,0.318	-0.072
14977	"ENSG00000142102"	"PGGHG"	chr11	+	290677	292095	291975	292095	290389	290600	14977	350,370,395	4,0,0	321,406,373	0,1,0	1447	149	0.65648903981	1.0	0.9,1.0,1.0	1.0,0.977,1.0	-0.026
14978	"ENSG00000142102"	"PGGHG"	chr11	+	293067	293235	293162	293235	292885	292997	14978	30,32,33	29,31,42	35,40,37	11,20,26	244	149	0.0034155519882	0.04606649698079923	0.387,0.387,0.324	0.66,0.55,0.465	-0.192
14979	"ENSG00000142102"	"PGGHG"	chr11	+	293162	293727	293669	293727	292885	292997	14979	120,149,132	0,0,0	113,150,174	0,1,1	656	149	1	1.0	1.0,1.0,1.0	1.0,0.971,0.975	0.018
14980	"ENSG00000142102"	"PGGHG"	chr11	+	293593	293727	293669	293727	293365	293502	14980	71,66,58	1,0,3	40,41,58	0,0,0	225	149	0.404720484431	1.0	0.979,1.0,0.928	1.0,1.0,1.0	-0.031
14981	"ENSG00000142102"	"PGGHG"	chr11	+	294266	294478	294320	294478	294098	294196	14981	82,96,91	1,4,4	85,110,86	3,4,2	203	149	0.994188068217	1.0	0.984,0.946,0.943	0.954,0.953,0.969	-0.001
14982	"ENSG00000182272"	"B4GALNT4"	chr11	+	380670	380951	380824	380951	380291	380445	14982	0,1,3	77,88,71	0,5,3	52,47,57	303	149	0.459988893915	1.0	0.0,0.006,0.02	0.0,0.05,0.025	-0.016
14985	"ENSG00000166261"	"ZNF202"	chr11	-	123740116	123740192	123740116	123740189	123740416	123740536	14985	4,0,0	0,0,0	2,0,1	0,2,0	152	149	1	1.0	1.0,NA,NA	1.0,0.0,1.0	0.333
14986	"ENSG00000166261"	"ZNF202"	chr11	-	123740116	123740232	123740116	123740189	123740416	123740536	14986	20,14,21	0,0,0	26,20,29	0,2,0	192	149	1	1.0	1.0,1.0,1.0	1.0,0.886,1.0	0.038
14987	"ENSG00000166261"	"ZNF202"	chr11	-	123740116	123740232	123740116	123740192	123740416	123740536	14987	16,14,21	0,0,0	25,20,29	1,0,1	189	149	1	1.0	1.0,1.0,1.0	0.952,1.0,0.958	0.03
14988	"ENSG00000221926"	"TRIM16"	chr17	-	15677175	15677280	15677175	15677277	15677574	15677721	14988	28,29,26	9,0,5	20,19,25	3,1,1	152	149	0.0650851062988	0.4063411141776082	0.753,1.0,0.836	0.867,0.949,0.961	-0.063
14989	"ENSG00000221926"	"TRIM16"	chr17	-	15677574	15677721	15677574	15677682	15680864	15680953	14989	31,29,29	2,1,0	23,27,30	0,0,0	188	149	0.329683122145	1.0	0.925,0.958,1.0	1.0,1.0,1.0	-0.039
14990	"ENSG00000221926"	"TRIM16"	chr17	-	15682853	15682964	15682853	15682951	15683035	15683157	14990	1,3,3	49,51,47	6,1,2	34,27,22	162	149	0.151655373916	0.7227090595732435	0.018,0.051,0.055	0.14,0.033,0.077	-0.042
14991	"ENSG00000221926"	"TRIM16"	chr17	-	15683035	15683371	15683035	15683157	15684195	15684311	14991	16,14,14	50,62,55	13,13,8	43,33,22	363	149	0.375855246147	1.0	0.116,0.085,0.095	0.11,0.139,0.13	-0.028
14992	"ENSG00000171202"	"TMEM126A"	chr11	+	85654040	85654234	85654062	85654234	85650248	85650341	14992	4,1,0	92,105,94	4,0,2	91,75,64	171	149	0.709076300931	1.0	0.037,0.008,0.0	0.037,0.0,0.027	-0.006
14993	"ENSG00000166333"	"ILK"	chr11	+	6608693	6608967	6608883	6608967	6608393	6608489	14993	268,254,221	0,1,0	190,185,210	5,10,11	339	149	3.19687953887e-09	3.6837086947348775e-07	1.0,0.991,1.0	0.944,0.89,0.894	0.088
14994	"ENSG00000159063"	"ALG8"	chr11	-	78106806	78106946	78106806	78106912	78109441	78109581	14994	166,126,204	12,2,10	204,241,210	15,15,16	183	149	0.116337646214	0.6081338202734783	0.918,0.981,0.943	0.917,0.929,0.914	0.027
14995	"ENSG00000159063"	"ALG8"	chr11	-	78106806	78106946	78106806	78106912	78112649	78112770	14995	34,16,33	2,0,1	32,28,21	1,1,4	183	149	0.233937824331	0.9469167146746585	0.933,1.0,0.964	0.963,0.958,0.81	0.055
14996	"ENSG00000159063"	"ALG8"	chr11	-	78121064	78121208	78121064	78121174	78124020	78124214	14996	1,0,1	97,96,95	1,0,0	117,75,104	183	149	1	1.0	0.008,0.0,0.008	0.007,0.0,0.0	0.003
14997	"ENSG00000159063"	"ALG8"	chr11	-	78127357	78127439	78127357	78127436	78138709	78139626	14997	1,1,0	10,13,9	1,0,0	7,10,13	152	149	1	1.0	0.089,0.07,0.0	0.123,0.0,0.0	0.012
14998	"ENSG00000159063"	"ALG8"	chr11	-	78127357	78127439	78127357	78127436	78139493	78139622	14998	0,2,2	154,164,189	3,3,1	260,188,228	152	149	1	1.0	0.0,0.012,0.01	0.011,0.015,0.004	-0.003
15007	"ENSG00000172183"	"ISG20"	chr15	+	88650234	88652310	88652109	88652310	88639342	88639594	15007	5,10,14	2,3,2	18,30,29	7,8,8	2024	149	0.88437081951	1.0	0.155,0.197,0.34	0.159,0.216,0.211	0.035
15008	"ENSG00000172183"	"ISG20"	chr15	+	88650234	88652310	88652169	88652310	88639342	88639594	15008	8,12,15	1,0,1	19,36,34	0,0,0	2084	149	1	1.0	0.364,1.0,0.517	1.0,1.0,1.0	-0.373
15009	"ENSG00000172183"	"ISG20"	chr15	+	88652109	88652310	88652169	88652310	88639342	88639594	15009	5,5,3	1,0,1	8,14,13	0,0,0	209	149	1	1.0	0.781,1.0,0.681	1.0,1.0,1.0	-0.179
15010	"ENSG00000166471"	"TMEM41B"	chr11	-	9288441	9288542	9288441	9288535	9295258	9295387	15010	3,4,1	47,46,61	0,0,4	35,32,28	156	149	0.264781454417	1.0	0.057,0.077,0.015	0.0,0.0,0.12	0.01
15011	"ENSG00000167986"	"DDB1"	chr11	-	61300808	61300936	61300808	61300932	61302256	61302359	15011	4,4,0	1007,854,887	4,3,6	671,699,649	153	149	1	1.0	0.004,0.005,0.0	0.006,0.004,0.009	-0.003
15012	"ENSG00000167986"	"DDB1"	chr11	-	61302256	61302751	61302256	61302359	61303045	61303155	15012	996,940,921	0,0,0	596,715,656	1,0,0	541	149	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002
15015	"ENSG00000167986"	"DDB1"	chr11	-	61309795	61309979	61309795	61309960	61310294	61310418	15015	7,10,8	625,569,593	9,7,2	446,379,429	168	149	0.919962793967	1.0	0.01,0.015,0.012	0.018,0.016,0.004	-0.0
15016	"ENSG00000167986"	"DDB1"	chr11	-	61314046	61314210	61314046	61314202	61314307	61314486	15016	649,591,612	14,7,10	490,433,434	14,11,6	157	149	0.277876785087	1.0	0.978,0.988,0.983	0.971,0.974,0.986	0.006
15017	"ENSG00000167986"	"DDB1"	chr11	-	61314046	61314261	61314046	61314210	61316284	61316393	15017	13,13,11	0,0,0	16,15,13	2,1,1	200	149	0.0511996113662	0.34562201841672824	1.0,1.0,1.0	0.856,0.918,0.906	0.107
15018	"ENSG00000167986"	"DDB1"	chr11	-	61314046	61314486	61314046	61314210	61316284	61316393	15018	693,631,672	0,0,0	490,505,480	2,1,1	425	149	1	1.0	1.0,1.0,1.0	0.988,0.994,0.994	0.008
15019	"ENSG00000167986"	"DDB1"	chr11	-	61314046	61314486	61314046	61314261	61316284	61316393	15019	682,618,661	2,0,0	476,491,469	2,1,2	374	149	1	1.0	0.993,1.0,1.0	0.99,0.995,0.989	0.006
15020	"ENSG00000167986"	"DDB1"	chr11	-	61329957	61330183	61329957	61330074	61331542	61331691	15020	22,24,23	473,510,492	19,13,20	387,370,335	258	149	0.991983808394	1.0	0.026,0.026,0.026	0.028,0.02,0.033	-0.001
15021	"ENSG00000162144"	"CYB561A3"	chr11	-	61353783	61353992	61353783	61353823	61356529	61356728	15021	89,97,110	0,0,0	95,109,113	0,1,0	318	149	1	1.0	1.0,1.0,1.0	1.0,0.981,1.0	0.006
15022	"ENSG00000118894"	"EEF2KMT"	chr16	-	5091793	5091938	5091793	5091895	5093483	5093564	15022	0,1,1	40,41,27	1,2,0	32,51,45	192	149	1	1.0	0.0,0.019,0.028	0.024,0.03,0.0	-0.002
15024	"ENSG00000099910"	"KLHL22"	chr22	-	20488984	20489244	20488984	20489212	20493147	20493217	15024	18,12,25	1,1,0	12,14,26	0,0,1	181	149	1	1.0	0.937,0.908,1.0	1.0,1.0,0.955	-0.037
15025	"ENSG00000099910"	"KLHL22"	chr22	-	20488984	20489244	20488984	20489212	20495759	20495795	15025	50,50,67	6,10,9	46,47,62	6,2,2	181	149	0.0137784843619	0.1351209183353394	0.873,0.805,0.86	0.863,0.951,0.962	-0.079
15027	"ENSG00000224509"	"MRPS9-AS2"	chr2	-	104945003	104945605	104945003	104945077	105038453	105038496	15027	0,0,2	0,1,1	6,4,2	0,1,1	677	149	1	1.0	NA,0.0,0.306	1.0,0.468,0.306	-0.438
15028	"ENSG00000165916"	"PSMC3"	chr11	-	47425866	47425950	47425866	47425946	47426132	47426258	15028	64,67,65	0,0,0	89,98,107	1,0,0	153	149	1	1.0	1.0,1.0,1.0	0.989,1.0,1.0	0.004
15029	"ENSG00000186166"	"CENATAC"	chr11	+	119015287	119015439	119015306	119015439	119014993	119015083	15029	0,0,0	16,35,20	0,1,0	46,37,32	168	149	1	1.0	0.0,0.0,0.0	0.0,0.023,0.0	-0.008
15030	"ENSG00000172375"	"C2CD2L"	chr11	+	119113610	119113712	119113636	119113712	119112327	119112392	15030	9,5,7	0,0,0	4,9,8	0,1,0	175	149	1	1.0	1.0,1.0,1.0	1.0,0.885,1.0	0.038
15031	"ENSG00000172375"	"C2CD2L"	chr11	+	119113610	119113712	119113636	119113712	119112699	119112874	15031	42,26,44	1,2,2	44,44,44	2,1,4	175	149	0.620926288995	1.0	0.973,0.917,0.949	0.949,0.974,0.904	0.004
15032	"ENSG00000172375"	"C2CD2L"	chr11	+	119113851	119113988	119113854	119113988	119113610	119113712	15032	7,4,11	28,30,28	6,7,6	22,41,45	152	149	0.331184992103	1.0	0.197,0.116,0.278	0.211,0.143,0.116	0.04
15035	"ENSG00000054654"	"SYNE2"	chr14	+	64221533	64221704	64221575	64221704	64220436	64220637	15035	3,3,7	21,22,18	1,7,5	16,21,19	191	149	0.934467163037	1.0	0.1,0.096,0.233	0.046,0.206,0.17	0.002
15036	"ENSG00000054654"	"SYNE2"	chr14	+	64224982	64225045	64224995	64225045	64224460	64224547	15036	1,0,0	6,26,26	1,1,1	13,12,19	162	149	0.29791820427	1.0	0.133,0.0,0.0	0.066,0.071,0.046	-0.017
15037	"ENSG00000054654"	"SYNE2"	chr14	+	64224982	64225045	64224998	64225045	64224460	64224547	15037	1,1,2	11,25,22	1,1,2	14,26,25	165	149	0.91335714287	1.0	0.076,0.035,0.076	0.061,0.034,0.067	0.008
15038	"ENSG00000054654"	"SYNE2"	chr14	+	64224995	64225045	64224998	64225045	64224460	64224547	15038	6,27,28	11,25,22	13,12,20	14,26,25	152	149	0.261494040217	1.0	0.348,0.514,0.555	0.477,0.311,0.44	0.063
15040	"ENSG00000110011"	"DNAJC4"	chr11	+	64232393	64232614	64232429	64232614	64231877	64231964	15040	12,3,4	87,73,73	3,8,6	37,33,40	185	149	0.120718071827	0.6211314547804018	0.1,0.032,0.042	0.061,0.163,0.108	-0.053
15041	"ENSG00000110011"	"DNAJC4"	chr11	+	64232700	64232865	64232703	64232865	64232429	64232614	15041	17,24,20	91,101,82	12,7,10	50,61,57	152	149	0.260228366309	1.0	0.155,0.189,0.193	0.19,0.101,0.147	0.033
15042	"ENSG00000084207"	"GSTP1"	chr11	+	67585037	67585241	67585137	67585241	67583826	67583844	15042	24,27,19	0,1,0	22,28,28	0,0,0	249	149	1	1.0	1.0,0.942,1.0	1.0,1.0,1.0	-0.019
15043	"ENSG00000084207"	"GSTP1"	chr11	+	67585037	67585241	67585137	67585241	67584133	67584169	15043	25,28,19	2,1,0	21,27,28	0,0,1	249	149	0.779401201861	1.0	0.882,0.944,1.0	1.0,1.0,0.944	-0.039
15044	"ENSG00000084207"	"GSTP1"	chr11	+	67585037	67585241	67585137	67585241	67584684	67584772	15044	26,40,27	3285,3103,3234	32,51,50	3189,2447,2874	249	149	0.758456168859	1.0	0.005,0.008,0.005	0.006,0.012,0.01	-0.003
15046	"ENSG00000102317"	"RBM3"	chrX	+	48575560	48576083	48575814	48576083	48575167	48575283	15046	1298,1236,1191	0,0,0	1558,1519,1398	0,0,3	403	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.994	0.002
15047	"ENSG00000102317"	"RBM3"	chrX	+	48575814	48576083	48575921	48576083	48575560	48575667	15047	114,110,112	2,0,1	158,159,177	1,1,2	256	149	1	1.0	0.971,1.0,0.985	0.989,0.989,0.981	-0.001
15048	"ENSG00000132254"	"ARFIP2"	chr11	-	6479139	6479357	6479139	6479258	6479971	6480068	15048	26,30,19	276,268,294	47,57,56	266,263,261	248	149	6.33264910288e-07	3.496479851022442e-05	0.054,0.063,0.037	0.096,0.115,0.114	-0.057
15049	"ENSG00000166340"	"TPP1"	chr11	-	6615441	6615562	6615441	6615545	6616004	6616074	15049	201,158,175	0,0,1	94,95,115	0,0,0	166	149	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
15050	"ENSG00000166340"	"TPP1"	chr11	-	6616314	6616859	6616314	6616503	6616974	6617153	15050	167,157,140	0,0,0	104,103,127	2,0,0	505	149	1	1.0	1.0,1.0,1.0	0.939,1.0,1.0	0.02
15052	"ENSG00000166340"	"TPP1"	chr11	-	6617625	6618915	6617625	6617776	6619195	6619267	15052	226,235,206	0,0,0	123,197,174	0,0,1	1288	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.953	0.016
15054	"ENSG00000107372"	"ZFAND5"	chr9	-	72360627	72360787	72360627	72360784	72364695	72365235	15054	61,68,62	1,3,0	54,58,63	0,2,4	152	149	0.33626781194	1.0	0.984,0.957,1.0	1.0,0.966,0.939	0.012
15055	"ENSG00000109917"	"ZPR1"	chr11	-	116784377	116784498	116784377	116784448	116784858	116784921	15055	3,9,6	0,0,0	21,13,20	0,1,0	199	149	1	1.0	1.0,1.0,1.0	1.0,0.907,1.0	0.031
15061	"ENSG00000173992"	"CCS"	chr11	+	66605153	66605416	66605338	66605416	66600488	66600549	15061	21,32,29	121,129,130	37,34,42	120,119,116	334	149	0.0294418790155	0.23792511861063922	0.072,0.1,0.091	0.121,0.113,0.139	-0.037
15062	"ENSG00000106723"	"SPIN1"	chr9	+	88418777	88418951	88418849	88418951	88416643	88416766	15062	18,7,4	3,1,0	4,6,11	2,0,1	221	149	0.418685314335	1.0	0.802,0.825,1.0	0.574,1.0,0.881	0.057
15063	"ENSG00000110711"	"AIP"	chr11	+	67489266	67490214	67490037	67490214	67487005	67487185	15063	632,627,626	18,15,13	334,321,319	23,11,13	920	149	0.00525929681922	0.06423249490846915	0.85,0.871,0.886	0.702,0.825,0.799	0.094
15064	"ENSG00000122218"	"COPA"	chr1	-	160292483	160292620	160292483	160292560	160293165	160293234	15064	820,864,790	0,0,0	588,549,584	0,0,1	209	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001
15065	"ENSG00000122218"	"COPA"	chr1	-	160295735	160296149	160295735	160295859	160297342	160297438	15065	485,441,394	0,0,1	309,296,310	0,0,0	439	149	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
15067	"ENSG00000122218"	"COPA"	chr1	-	160298844	160299264	160298844	160298991	160305432	160305571	15067	438,413,399	0,1,0	312,286,297	0,0,1	422	149	1	1.0	1.0,0.993,1.0	1.0,1.0,0.991	0.001
15068	"ENSG00000122218"	"COPA"	chr1	-	160305432	160305598	160305432	160305571	160305687	160305773	15068	13,26,19	235,255,229	17,16,19	177,169,161	176	149	0.285945971402	1.0	0.045,0.079,0.066	0.075,0.074,0.091	-0.017
15069	"ENSG00000122218"	"COPA"	chr1	-	160309100	160310258	160309100	160309176	160311867	160312018	15069	276,276,220	0,0,0	184,154,152	10,6,9	1231	149	1.78190795452e-13	5.724244310868642e-11	1.0,1.0,1.0	0.69,0.756,0.672	0.294
15070	"ENSG00000122218"	"COPA"	chr1	-	160332447	160333679	160332447	160332557	160335241	160335322	15070	252,280,229	0,1,0	204,153,159	7,7,2	1271	149	6.97343202072e-08	5.280382346546622e-06	1.0,0.97,1.0	0.774,0.719,0.903	0.191
15071	"ENSG00000122218"	"COPA"	chr1	-	160332447	160332557	160332447	160332546	160339908	160339982	15071	22,19,15	1,0,0	18,19,19	0,0,0	160	149	1	1.0	0.953,1.0,1.0	1.0,1.0,1.0	-0.016
15072	"ENSG00000122218"	"COPA"	chr1	-	160332447	160335322	160332447	160332546	160339908	160339982	15072	268,319,259	1,0,0	205,190,166	0,0,0	2925	149	1	1.0	0.932,1.0,1.0	1.0,1.0,1.0	-0.023
