ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13786	"ENSG00000104365"	"IKBKB"	chr8	+	42317656	42317771	42317709	42317771	42316709	42316904	13786	74,62,66	3,2,3	50,37,25	1,0,0	202	149	0.0238896707136	0.1905583250524755	0.948,0.958,0.942	0.974,1.0,1.0	-0.042
13787	"ENSG00000104365"	"IKBKB"	chr8	+	42320674	42320844	42320734	42320844	42319269	42319421	13787	8,15,12	0,0,2	8,2,7	0,0,1	209	149	1	1.0	1.0,1.0,0.811	1.0,1.0,0.833	-0.007
13788	"ENSG00000104365"	"IKBKB"	chr8	+	42320674	42320844	42320734	42320844	42319584	42319646	13788	8,15,12	57,45,51	9,2,7	44,21,32	209	149	0.38211528416	1.0	0.091,0.192,0.144	0.127,0.064,0.135	0.034
13791	"ENSG00000204839"	"MROH6"	chr8	-	143570242	143570417	143570242	143570380	143570472	143570657	13791	0,1,0	3,2,0	0,0,1	0,0,5	186	149	1	1.0	0.0,0.286,NA	NA,NA,0.138	0.005
13792	"ENSG00000104524"	"PYCR3"	chr8	-	143606466	143606679	143606466	143606619	143606952	143607132	13792	80,64,79	1,0,0	44,42,51	0,0,0	209	149	1	1.0	0.983,1.0,1.0	1.0,1.0,1.0	-0.006
13793	"ENSG00000104522"	"GFUS"	chr8	-	143614319	143614697	143614319	143614453	143614786	143614915	13793	227,188,237	2,1,3	282,242,260	6,6,8	393	149	0.00574559622748	0.06277186647672059	0.977,0.986,0.968	0.947,0.939,0.925	0.04
13794	"ENSG00000104522"	"GFUS"	chr8	-	143616105	143616440	143616105	143616220	143616566	143616723	13794	14,14,18	209,172,205	62,54,57	193,223,192	369	149	7.12763181809e-13	8.023301925156853e-11	0.026,0.032,0.034	0.115,0.089,0.107	-0.073
13795	"ENSG00000231527"	"FAM27C"	chr9	+	61920281	61920435	61920302	61920435	61917467	61917607	13795	1,2,0	7,6,3	0,1,4	1,4,5	170	149	0.160859119997	0.7314429797211844	0.111,0.226,0.0	0.0,0.18,0.412	-0.085
13797	"ENSG00000119397"	"CNTRL"	chr9	+	121141380	121141588	121141429	121141588	121140640	121140786	13797	9,6,10	0,0,1	4,4,10	0,0,0	198	149	1	1.0	1.0,1.0,0.883	1.0,1.0,1.0	-0.039
13798	"ENSG00000119397"	"CNTRL"	chr9	+	121146107	121148861	121148671	121148861	121145243	121145385	13798	28,29,24	0,1,0	21,9,18	0,0,0	2713	149	1	1.0	1.0,0.614,1.0	1.0,1.0,1.0	-0.129
13799	"ENSG00000119397"	"CNTRL"	chr9	+	121157457	121157600	121157469	121157600	121154720	121154913	13799	0,1,0	7,6,17	1,0,0	3,7,6	161	149	1	1.0	0.0,0.134,0.0	0.236,0.0,0.0	-0.034
13801	"ENSG00000119397"	"CNTRL"	chr9	+	121157739	121159019	121158854	121159019	121157469	121157600	13801	9,13,21	0,1,0	7,5,5	0,0,1	1264	149	1	1.0	1.0,0.605,1.0	1.0,1.0,0.371	0.078
13803	"ENSG00000119397"	"CNTRL"	chr9	+	121167463	121167677	121167488	121167677	121166106	121166180	13803	1,1,0	11,16,21	0,0,0	13,4,9	174	149	1	1.0	0.072,0.051,0.0	0.0,0.0,0.0	0.041
13804	"ENSG00000196150"	"ZNF250"	chr8	-	144889932	144890074	144889932	144890059	144890307	144890403	13804	15,11,18	67,79,54	11,9,7	49,41,37	164	149	0.84500302947	1.0	0.169,0.112,0.232	0.169,0.166,0.147	0.01
13806	"ENSG00000167325"	"RRM1"	chr11	+	4121578	4121765	4121603	4121765	4119844	4119928	13806	7,8,13	425,440,483	9,9,13	303,272,255	174	149	0.0401368261246	0.2795907247616891	0.014,0.015,0.023	0.025,0.028,0.042	-0.014
13807	"ENSG00000108666"	"C17orf75"	chr17	-	32339812	32339938	32339812	32339924	32341203	32341284	13807	80,80,81	4,1,3	36,44,37	3,2,5	163	149	0.0735018489172	0.42609405160277053	0.948,0.987,0.961	0.916,0.953,0.871	0.052
13808	"ENSG00000108666"	"C17orf75"	chr17	-	32339812	32339962	32339812	32339924	32341203	32341284	13808	5,3,5	4,1,3	2,4,5	3,2,5	187	149	0.462997225002	1.0	0.499,0.705,0.57	0.347,0.614,0.443	0.123
13809	"ENSG00000108666"	"C17orf75"	chr17	-	32339812	32339962	32339812	32339938	32341203	32341284	13809	1,0,1	76,77,77	1,1,0	35,41,32	173	149	1	1.0	0.011,0.0,0.011	0.024,0.021,0.0	-0.008
13812	"ENSG00000087088"	"BAX"	chr19	+	48961531	48961636	48961570	48961636	48960809	48960914	13812	397,395,367	1,0,0	335,317,311	0,0,0	188	149	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
13813	"ENSG00000172269"	"DPAGT1"	chr11	-	119097141	119097551	119097141	119097297	119097854	119098043	13813	156,140,155	1,0,0	95,87,117	6,2,2	403	149	0.000382629407777	0.007259310434002972	0.983,1.0,1.0	0.854,0.941,0.956	0.077
13814	"ENSG00000172269"	"DPAGT1"	chr11	-	119097141	119098043	119097141	119097297	119098402	119098487	13814	181,196,215	2,0,4	143,117,171	1,5,6	895	149	0.0245115395742	0.194306204407573	0.938,1.0,0.899	0.96,0.796,0.826	0.085
13815	"ENSG00000172269"	"DPAGT1"	chr11	-	119097463	119098043	119097463	119097551	119098402	119098487	13815	166,170,183	1,0,0	116,103,136	2,0,2	641	149	0.898217147028	1.0	0.975,1.0,1.0	0.931,1.0,0.94	0.035
13816	"ENSG00000172269"	"DPAGT1"	chr11	-	119097854	119098043	119097854	119097925	119098402	119098487	13816	228,193,224	2,4,3	140,132,166	1,0,3	267	149	0.250261728963	0.9620102923307785	0.985,0.964,0.977	0.987,1.0,0.969	-0.01
13817	"ENSG00000172269"	"DPAGT1"	chr11	-	119100629	119100827	119100629	119100750	119101017	119101138	13817	44,52,86	0,2,1	38,50,50	2,0,0	226	149	1	1.0	1.0,0.945,0.983	0.926,1.0,1.0	0.001
13818	"ENSG00000172269"	"DPAGT1"	chr11	-	119100629	119100843	119100629	119100750	119101017	119101138	13818	143,158,205	0,2,1	91,133,102	2,0,0	242	149	1	1.0	1.0,0.98,0.992	0.966,1.0,1.0	0.002
13819	"ENSG00000172269"	"DPAGT1"	chr11	-	119100629	119100877	119100629	119100750	119101017	119101138	13819	61,69,98	0,2,1	52,66,63	2,0,0	276	149	1	1.0	1.0,0.949,0.981	0.933,1.0,1.0	-0.001
13820	"ENSG00000172269"	"DPAGT1"	chr11	-	119100629	119100843	119100629	119100827	119101017	119101138	13820	99,109,122	0,3,3	54,86,55	1,3,3	165	149	0.294443126026	1.0	1.0,0.97,0.973	0.98,0.963,0.943	0.019
13821	"ENSG00000172269"	"DPAGT1"	chr11	-	119100629	119100877	119100629	119100827	119101017	119101138	13821	17,20,15	0,3,3	15,19,16	1,3,3	199	149	0.853529927656	1.0	1.0,0.833,0.789	0.918,0.826,0.8	0.026
13822	"ENSG00000172269"	"DPAGT1"	chr11	-	119100629	119100877	119100629	119100843	119101017	119101138	13822	5,4,2	87,93,109	8,10,6	47,77,45	183	149	0.000235672599722	0.004878518228253385	0.045,0.034,0.015	0.122,0.096,0.098	-0.074
13823	"ENSG00000172269"	"DPAGT1"	chr11	-	119100629	119101138	119100629	119100843	119101494	119101878	13823	156,156,172	2,0,0	129,137,111	0,0,2	444	149	1	1.0	0.963,1.0,1.0	1.0,1.0,0.949	0.005
13825	"ENSG00000171714"	"ANO5"	chr11	+	22211236	22211314	22211266	22211314	22203803	22203850	13825	1,1,1	0,1,5	0,0,0	1,3,1	179	149	1	1.0	1.0,0.454,0.143	0.0,0.0,0.0	0.532
13826	"ENSG00000171714"	"ANO5"	chr11	+	22211263	22211314	22211266	22211314	22203803	22203850	13826	7,5,10	0,1,5	2,6,1	1,3,1	152	149	0.483708203601	1.0	1.0,0.831,0.662	0.662,0.662,0.495	0.225
13827	"ENSG00000166167"	"BTRC"	chr10	+	101461963	101462058	101461980	101462058	101430344	101430452	13827	0,0,0	18,13,8	0,3,1	15,7,3	166	149	0.236496615163	0.9280013794655405	0.0,0.0,0.0	0.0,0.278,0.23	-0.169
13828	"ENSG00000136279"	"DBNL"	chr7	+	44058428	44058480	44058431	44058480	44058128	44058280	13828	36,29,38	91,83,85	27,39,28	67,58,65	152	149	0.288542781249	1.0	0.279,0.255,0.305	0.283,0.397,0.297	-0.046
13829	"ENSG00000136279"	"DBNL"	chr7	+	44058877	44058983	44058901	44058983	44058428	44058480	13829	6,6,4	97,82,100	5,9,6	80,86,90	173	149	0.364376215862	1.0	0.051,0.059,0.033	0.051,0.083,0.054	-0.015
13831	"ENSG00000142046"	"TMEM91"	chr19	+	41383560	41384083	41383714	41384083	41382771	41382921	13831	7,17,13	3,9,6	5,0,8	0,0,0	303	149	1	1.0	0.534,0.482,0.516	1.0,NA,1.0	-0.489
13832	"ENSG00000142046"	"TMEM91"	chr19	+	41383560	41384083	41383862	41384083	41382771	41382921	13832	29,54,35	7,2,4	19,3,20	1,3,1	451	149	0.945153974632	1.0	0.578,0.899,0.743	0.863,0.248,0.869	0.08
13833	"ENSG00000142046"	"TMEM91"	chr19	+	41383560	41384083	41383873	41384083	41382771	41382921	13833	35,54,35	0,3,4	20,3,22	0,0,0	462	149	0.000954210622386	0.015390785212175451	1.0,0.853,0.738	1.0,1.0,1.0	-0.136
13834	"ENSG00000142046"	"TMEM91"	chr19	+	41383560	41384083	41383885	41384083	41382771	41382921	13834	38,56,39	0,0,0	21,3,22	0,0,1	474	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.874	0.042
13835	"ENSG00000142046"	"TMEM91"	chr19	+	41383714	41384083	41383862	41384083	41382771	41382921	13835	25,46,28	7,2,4	14,3,12	1,3,1	297	149	0.94895957774	1.0	0.642,0.92,0.778	0.875,0.334,0.858	0.091
13836	"ENSG00000142046"	"TMEM91"	chr19	+	41383714	41384083	41383873	41384083	41382771	41382921	13836	31,46,28	0,3,4	15,3,14	0,0,0	308	149	0.00239656686544	0.03258948506115617	1.0,0.881,0.772	1.0,1.0,1.0	-0.116
13837	"ENSG00000142046"	"TMEM91"	chr19	+	41383714	41384083	41383885	41384083	41382771	41382921	13837	34,48,32	0,0,0	16,3,14	0,0,1	320	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.867	0.044
13838	"ENSG00000142046"	"TMEM91"	chr19	+	41383862	41384083	41383873	41384083	41382771	41382921	13838	13,2,4	0,3,4	2,3,3	0,0,0	160	149	0.000100988275836	0.0024016421132533393	1.0,0.383,0.482	1.0,1.0,1.0	-0.378
13839	"ENSG00000142046"	"TMEM91"	chr19	+	41383862	41384083	41383885	41384083	41382771	41382921	13839	16,4,8	0,0,0	3,3,3	0,0,1	172	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.722	0.093
13840	"ENSG00000142046"	"TMEM91"	chr19	+	41383873	41384083	41383885	41384083	41382771	41382921	13840	3,5,8	0,0,0	1,0,0	0,0,1	161	149	1	1.0	1.0,1.0,1.0	1.0,NA,0.0	0.5
13841	"ENSG00000241852"	"C8orf58"	chr8	+	22602536	22602643	22602560	22602643	22602199	22602312	13841	17,7,7	7,5,7	4,4,9	4,2,3	173	149	0.670538992813	1.0	0.677,0.547,0.463	0.463,0.633,0.721	-0.043
13842	"ENSG00000092094"	"OSGEP"	chr14	-	20449170	20449301	20449170	20449266	20451973	20452149	13842	2,11,9	135,117,108	24,10,17	92,101,88	184	149	4.21033902127e-05	0.0011390192283467467	0.012,0.071,0.063	0.174,0.074,0.135	-0.079
13843	"ENSG00000165806"	"CASP7"	chr10	+	113691963	113692070	113691996	113692070	113679203	113679349	13843	4,0,2	0,1,0	3,2,2	0,0,0	182	149	1	1.0	1.0,0.0,1.0	1.0,1.0,1.0	-0.333
13844	"ENSG00000165806"	"CASP7"	chr10	+	113721000	113721168	113721031	113721168	113697493	113697603	13844	1,2,2	83,100,69	3,0,2	46,56,54	180	149	0.669231035541	1.0	0.01,0.016,0.023	0.051,0.0,0.03	-0.011
13845	"ENSG00000154582"	"ELOC"	chr8	-	73955646	73955763	73955646	73955757	73955910	73956054	13845	2,1,0	0,2,1	0,0,0	1,2,1	155	149	0.206019077613	0.8525904846906266	1.0,0.325,0.0	0.0,0.0,0.0	0.442
13846	"ENSG00000147789"	"ZNF7"	chr8	+	144837390	144837507	144837393	144837507	144827559	144827609	13846	14,9,11	4,2,5	10,10,12	5,3,7	152	149	0.393308627782	1.0	0.774,0.815,0.683	0.662,0.766,0.627	0.072
13847	"ENSG00000147789"	"ZNF7"	chr8	+	144829426	144829604	144829444	144829604	144829042	144829090	13847	6,2,5	0,4,3	4,2,2	3,9,3	167	149	0.0610425152145	0.3744575648371188	1.0,0.308,0.598	0.543,0.165,0.373	0.275
13848	"ENSG00000147789"	"ZNF7"	chr8	+	144829426	144829604	144829477	144829604	144829042	144829090	13848	10,2,5	27,27,28	8,5,4	14,24,27	200	149	0.563278041803	1.0	0.216,0.052,0.117	0.299,0.134,0.099	-0.049
13849	"ENSG00000147789"	"ZNF7"	chr8	+	144829426	144829604	144829522	144829604	144829042	144829090	13849	21,18,20	1,0,0	21,13,13	0,0,1	245	149	1	1.0	0.927,1.0,1.0	1.0,1.0,0.888	0.013
13850	"ENSG00000147789"	"ZNF7"	chr8	+	144829444	144829604	144829477	144829604	144829042	144829090	13850	4,4,3	27,27,28	7,12,5	14,24,27	182	149	0.00840196180786	0.08456541481021296	0.108,0.108,0.081	0.29,0.29,0.132	-0.138
13851	"ENSG00000147789"	"ZNF7"	chr8	+	144829444	144829604	144829522	144829604	144829042	144829090	13851	15,20,18	1,0,0	20,20,14	0,0,1	227	149	1	1.0	0.908,1.0,1.0	1.0,1.0,0.902	0.002
13852	"ENSG00000147789"	"ZNF7"	chr8	+	144829477	144829604	144829522	144829604	144829042	144829090	13852	38,43,43	1,0,0	27,32,36	0,0,1	194	149	1	1.0	0.967,1.0,1.0	1.0,1.0,0.965	0.001
13853	"ENSG00000147789"	"ZNF7"	chr8	+	144837390	144837507	144837393	144837507	144829477	144829604	13853	33,39,39	2,1,1	33,26,34	3,1,4	152	149	0.0804774771611	0.4541736652590555	0.942,0.975,0.975	0.915,0.962,0.893	0.041
13854	"ENSG00000147789"	"ZNF7"	chr8	+	144841354	144843772	144841818	144843772	144837393	144837507	13854	263,273,251	2,0,1	250,249,255	2,3,0	613	149	0.527871159978	1.0	0.97,1.0,0.984	0.968,0.953,1.0	0.011
13855	"ENSG00000104529"	"EEF1D"	chr8	-	143579727	143579830	143579727	143579824	143580011	143580206	13855	777,838,841	1,1,0	583,669,595	3,2,2	155	149	1	1.0	0.999,0.999,1.0	0.995,0.997,0.997	0.003
13856	"ENSG00000104529"	"EEF1D"	chr8	-	143580505	143580727	143580505	143580632	143581053	143581154	13856	3811,3727,4032	59,46,40	2769,2780,2722	44,31,54	244	149	0.15580002266	0.7163311353917197	0.975,0.98,0.984	0.975,0.982,0.969	0.004
13857	"ENSG00000104529"	"EEF1D"	chr8	-	143581053	143581328	143581053	143581154	143586218	143586290	13857	1564,1645,1619	3,1,1	1407,1316,1253	2,1,2	323	149	1	1.0	0.996,0.999,0.999	0.997,0.998,0.997	0.001
13858	"ENSG00000104529"	"EEF1D"	chr8	-	143581285	143581706	143581285	143581328	143586218	143586290	13858	30,38,45	1515,1589,1566	58,44,68	1322,1264,1183	527	149	0.0737476537196	0.42650736379475807	0.006,0.007,0.008	0.012,0.01,0.016	-0.006
13859	"ENSG00000104529"	"EEF1D"	chr8	-	143586728	143586852	143586728	143586849	143588990	143590460	13859	134,131,99	1,4,3	92,77,93	0,5,0	152	149	0.560694888859	1.0	0.992,0.97,0.97	1.0,0.938,1.0	-0.002
13860	"ENSG00000104529"	"EEF1D"	chr8	-	143590607	143590738	143590607	143590735	143592646	143592893	13860	2,3,1	1,1,0	0,0,2	0,0,2	152	149	1	1.0	0.662,0.746,1.0	NA,NA,0.495	0.308
13861	"ENSG00000104529"	"EEF1D"	chr8	-	143586728	143586852	143586728	143586849	143593892	143594071	13861	90,97,80	0,0,1	77,59,71	0,0,0	152	149	1	1.0	1.0,1.0,0.987	1.0,1.0,1.0	-0.004
13862	"ENSG00000104529"	"EEF1D"	chr8	-	143592646	143592893	143592646	143592660	143593892	143594071	13862	25,32,33	0,0,0	33,30,43	0,1,0	382	149	1	1.0	1.0,1.0,1.0	1.0,0.921,1.0	0.026
13863	"ENSG00000104529"	"EEF1D"	chr8	-	143586728	143586852	143586728	143586849	143596878	143597388	13863	140,153,127	3,3,4	101,82,91	3,1,1	152	149	0.332156501774	1.0	0.979,0.98,0.969	0.971,0.988,0.989	-0.007
13864	"ENSG00000104529"	"EEF1D"	chr8	-	143581053	143581328	143581053	143581154	143597347	143597400	13864	52,59,57	1,0,0	88,56,71	3,0,0	323	149	0.605893247483	1.0	0.96,1.0,1.0	0.931,1.0,1.0	0.01
13865	"ENSG00000104529"	"EEF1D"	chr8	-	143590607	143590735	143590607	143590729	143597347	143597415	13865	2,3,6	0,1,0	4,3,3	0,0,0	155	149	1	1.0	1.0,0.743,1.0	1.0,1.0,1.0	-0.086
13866	"ENSG00000104529"	"EEF1D"	chr8	-	143590607	143590738	143590607	143590729	143597347	143597415	13866	20,21,21	0,1,0	17,9,9	0,0,0	158	149	1	1.0	1.0,0.952,1.0	1.0,1.0,1.0	-0.016
13867	"ENSG00000104529"	"EEF1D"	chr8	-	143590607	143590738	143590607	143590735	143597347	143597415	13867	19,20,16	1,2,1	13,7,8	0,1,2	152	149	0.669261995804	1.0	0.949,0.907,0.94	1.0,0.873,0.797	0.042
13868	"ENSG00000104529"	"EEF1D"	chr8	-	143592646	143592797	143592646	143592660	143597347	143597415	13868	13,19,21	8,2,7	17,19,22	1,3,7	286	149	0.263260643679	0.9882905074381254	0.458,0.832,0.61	0.899,0.767,0.621	-0.129
13869	"ENSG00000104529"	"EEF1D"	chr8	-	143592646	143592893	143592646	143592660	143597347	143597415	13869	24,34,33	8,2,7	34,32,44	1,3,7	382	149	0.162420535773	0.735242319085745	0.539,0.869,0.648	0.93,0.806,0.71	-0.13
13870	"ENSG00000104529"	"EEF1D"	chr8	-	143592646	143592942	143592646	143592660	143597347	143597415	13870	44,49,51	8,2,7	46,46,55	1,3,7	431	149	0.254590983982	0.9704454188163608	0.655,0.894,0.716	0.941,0.841,0.731	-0.083
13873	"ENSG00000104529"	"EEF1D"	chr8	-	143592646	143592942	143592646	143592893	143597347	143597415	13873	20,17,18	0,2,0	13,16,12	1,2,1	198	149	0.0611134590298	0.3746680048193854	1.0,0.865,1.0	0.907,0.858,0.9	0.067
13875	"ENSG00000094914"	"AAAS"	chr12	-	53308724	53308851	53308724	53308815	53308959	53309020	13875	8,8,3	305,271,280	8,2,3	163,147,157	185	149	0.757697979986	1.0	0.021,0.023,0.009	0.038,0.011,0.015	-0.004
13876	"ENSG00000094914"	"AAAS"	chr12	-	53315093	53315426	53315093	53315140	53315726	53315782	13876	315,294,355	0,2,0	166,194,144	1,4,2	435	149	0.169852185917	0.75830362336389	1.0,0.981,1.0	0.983,0.943,0.961	0.031
13877	"ENSG00000094914"	"AAAS"	chr12	-	53315334	53315486	53315334	53315426	53315726	53315782	13877	9,11,10	300,271,338	5,3,1	150,187,131	209	149	0.0578021653438	0.3601980151162089	0.021,0.028,0.021	0.023,0.011,0.005	0.01
13878	"ENSG00000158669"	"GPAT4"	chr8	+	41612785	41612960	41612844	41612960	41612179	41612273	13878	1,6,7	177,176,190	4,6,2	129,107,121	208	149	0.636593463282	1.0	0.004,0.024,0.026	0.022,0.039,0.012	-0.006
13879	"ENSG00000127955"	"GNAI1"	chr7	+	80135005	80135278	80135031	80135278	80134219	80134312	13879	12,10,13	0,0,0	4,9,5	0,1,0	175	149	1	1.0	1.0,1.0,1.0	1.0,0.885,1.0	0.038
13880	"ENSG00000127955"	"GNAI1"	chr7	+	80135005	80135278	80135027	80135278	80134417	80134568	13880	14,9,13	0,2,0	4,8,3	0,0,0	171	149	1	1.0	1.0,0.797,1.0	1.0,1.0,1.0	-0.068
13885	"ENSG00000255052"	"FAM66D"	chr8	+	12145931	12146015	12145947	12146015	12145638	12145700	13885	0,0,1	0,2,1	0,0,0	3,1,1	165	149	1	1.0	NA,0.0,0.475	0.0,0.0,0.0	0.237
13888	"ENSG00000064313"	"TAF2"	chr8	-	119744287	119746366	119744287	119744393	119746704	119746934	13888	6,11,9	63,71,71	41,44,52	40,46,30	2122	149	0	0.0	0.007,0.011,0.009	0.067,0.063,0.109	-0.071
13889	"ENSG00000064313"	"TAF2"	chr8	-	119788789	119788904	119788789	119788897	119789591	119789746	13889	53,40,45	0,0,0	34,33,23	0,0,1	156	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.956	0.015
13891	"ENSG00000064313"	"TAF2"	chr8	-	119801793	119801972	119801793	119801858	119803899	119804019	13891	19,30,19	1,0,0	22,21,30	0,0,0	263	149	1	1.0	0.915,1.0,1.0	1.0,1.0,1.0	-0.028
13892	"ENSG00000064313"	"TAF2"	chr8	-	119801793	119802025	119801793	119801858	119803899	119804019	13892	32,39,33	1,0,0	36,32,41	0,0,0	316	149	1	1.0	0.938,1.0,1.0	1.0,1.0,1.0	-0.021
13894	"ENSG00000103266"	"STUB1"	chr16	+	681792	682076	682019	682076	681437	681603	13894	617,511,647	1,0,1	399,290,357	2,1,0	376	149	1	1.0	0.996,1.0,0.996	0.988,0.991,1.0	0.004
13895	"ENSG00000103266"	"STUB1"	chr16	+	682019	682076	682058	682076	681792	681880	13895	746,704,752	8,3,7	375,332,325	1,2,2	188	149	1	1.0	0.987,0.995,0.988	0.997,0.992,0.992	-0.004
13896	"ENSG00000171988"	"JMJD1C"	chr10	-	63192937	63193151	63192937	63193097	63193344	63193472	13896	23,37,27	0,0,0	25,14,14	0,1,0	203	149	1	1.0	1.0,1.0,1.0	1.0,0.911,1.0	0.03
13897	"ENSG00000171988"	"JMJD1C"	chr10	-	63215552	63215696	63215552	63215617	63217206	63217331	13897	5,14,8	0,1,0	1,5,2	1,0,0	228	149	1	1.0	1.0,0.901,1.0	0.395,1.0,1.0	0.169
13898	"ENSG00000136870"	"ZNF189"	chr9	+	101399883	101400010	101399925	101400010	101399394	101399530	13898	8,7,8	6,4,2	8,11,10	3,4,6	191	149	0.830436143658	1.0	0.51,0.577,0.757	0.675,0.682,0.565	-0.026
13900	"ENSG00000183077"	"AFMID"	chr17	+	78197134	78197560	78197145	78197560	78190969	78191060	13900	1,1,3	1,2,3	7,1,3	9,5,10	160	149	0.648105315391	1.0	0.482,0.318,0.482	0.42,0.157,0.218	0.162
13901	"ENSG00000104738"	"MCM4"	chr8	+	47962052	47962216	47962077	47962216	47961515	47961680	13901	561,495,510	2,0,0	314,263,301	4,2,2	174	149	1	1.0	0.996,1.0,1.0	0.985,0.991,0.992	0.009
13902	"ENSG00000104738"	"MCM4"	chr8	+	47971340	47973064	47972856	47973064	47970510	47970876	13902	660,636,678	0,0,0	459,332,464	8,11,14	1665	149	1.66533453694e-15	2.3013122938849244e-13	1.0,1.0,1.0	0.837,0.73,0.748	0.228
13903	"ENSG00000104325"	"DECR1"	chr8	+	90017123	90017326	90017202	90017326	90015540	90015666	13903	30,32,25	0,0,0	26,22,28	0,0,2	228	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.901	0.033
13905	"ENSG00000147471"	"PLPBP"	chr8	+	37775308	37775481	37775338	37775481	37772754	37772889	13905	0,0,0	62,83,73	0,1,0	68,74,78	179	149	1	1.0	0.0,0.0,0.0	0.0,0.011,0.0	-0.004
13912	"ENSG00000186918"	"ZNF395"	chr8	-	28360884	28361182	28360884	28361142	28385079	28385397	13912	13,10,10	2,0,2	2,1,4	0,0,0	189	149	0.236497556805	0.9280013794655405	0.837,1.0,0.798	1.0,1.0,1.0	-0.122
13914	"ENSG00000104756"	"KCTD9"	chr8	-	25439605	25439792	25439605	25439664	25440576	25440673	13914	13,8,17	64,51,60	7,10,6	55,65,45	277	149	0.106753243944	0.5552689077168586	0.098,0.078,0.132	0.064,0.076,0.067	0.034
13915	"ENSG00000140632"	"GLYR1"	chr16	-	4813736	4813955	4813736	4813838	4814536	4814629	13915	4,10,4	119,106,97	17,19,7	79,66,47	266	149	1.26329765959e-06	5.044735279583852e-05	0.018,0.05,0.023	0.108,0.139,0.077	-0.078
13916	"ENSG00000140632"	"GLYR1"	chr16	-	4814536	4814647	4814536	4814629	4817597	4817697	13916	94,93,86	7,4,11	75,64,45	12,13,7	167	149	0.00962448443117	0.0940917569724134	0.923,0.954,0.875	0.848,0.815,0.852	0.079
13920	"ENSG00000078487"	"ZCWPW1"	chr7	-	100415974	100416097	100415974	100416094	100416304	100416456	13920	5,5,3	1,0,0	4,0,1	0,0,0	152	149	1	1.0	0.831,1.0,1.0	1.0,NA,1.0	-0.056
13923	"ENSG00000111664"	"GNB3"	chr12	+	6843776	6843978	6843899	6843978	6843631	6843698	13923	24,26,30	0,0,0	35,14,35	0,2,0	272	149	1	1.0	1.0,1.0,1.0	1.0,0.793,1.0	0.069
13924	"ENSG00000147654"	"EBAG9"	chr8	+	109554728	109554887	109554732	109554887	109553864	109553943	13924	61,74,58	1,3,0	46,58,49	7,4,7	153	149	5.53471805663e-05	0.0014391986098789035	0.983,0.96,1.0	0.865,0.934,0.872	0.091
13925	"ENSG00000110074"	"FOXRED1"	chr11	+	126272968	126275428	126274926	126275428	126271436	126271657	13925	149,175,195	0,0,1	133,116,133	0,0,0	2107	149	1	1.0	1.0,1.0,0.932	1.0,1.0,1.0	-0.023
13926	"ENSG00000110074"	"FOXRED1"	chr11	+	126272968	126275428	126275326	126275428	126271436	126271657	13926	191,208,255	0,1,0	171,148,165	0,0,0	2507	149	1	1.0	1.0,0.925,1.0	1.0,1.0,1.0	-0.025
13927	"ENSG00000110074"	"FOXRED1"	chr11	+	126274926	126275428	126275326	126275428	126271436	126271657	13927	43,33,62	0,1,0	38,33,32	0,0,0	549	149	1	1.0	1.0,0.9,1.0	1.0,1.0,1.0	-0.033
13928	"ENSG00000110074"	"FOXRED1"	chr11	+	126273315	126273454	126273335	126273454	126272968	126273079	13928	6,4,4	77,83,107	3,4,3	53,56,64	169	149	0.85911956697	1.0	0.064,0.041,0.032	0.048,0.059,0.04	-0.003
13929	"ENSG00000110074"	"FOXRED1"	chr11	+	126273315	126273454	126273338	126273454	126272968	126273079	13929	8,4,5	0,1,1	3,4,6	0,0,2	172	149	1	1.0	1.0,0.776,0.812	1.0,1.0,0.722	-0.045
13930	"ENSG00000110074"	"FOXRED1"	chr11	+	126273335	126273454	126273338	126273454	126272968	126273079	13930	79,83,108	0,1,1	53,56,67	0,0,2	152	149	1	1.0	1.0,0.988,0.991	1.0,1.0,0.97	0.003
13931	"ENSG00000110074"	"FOXRED1"	chr11	+	126274926	126275021	126274930	126275021	126273315	126273454	13931	87,84,84	4,7,11	53,40,62	3,1,2	153	149	0.0202961467405	0.16643816885994625	0.955,0.921,0.881	0.945,0.975,0.968	-0.044
13932	"ENSG00000110074"	"FOXRED1"	chr11	+	126274926	126275428	126275326	126275428	126273335	126273454	13932	128,114,141	0,3,5	89,70,92	2,2,6	549	149	0.199458435037	0.8349005144037503	1.0,0.912,0.884	0.924,0.905,0.806	0.054
13935	"ENSG00000110074"	"FOXRED1"	chr11	+	126275326	126275428	126275370	126275428	126274930	126275021	13935	124,110,144	1,0,0	72,68,76	0,0,0	193	149	1	1.0	0.99,1.0,1.0	1.0,1.0,1.0	-0.003
