ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
9685	"ENSG00000074266"	"EED"	chr11	+	86263944	86266216	86263944	86264263	86266082	86266216	9685	1,1,1	87,78,69	7,6,6	68,63,71	1968	149	1	1.0	0.001,0.001,0.001	0.008,0.007,0.006	-0.006
9687	"ENSG00000139351"	"SYCP3"	chr12	-	101731567	101733674	101731567	101731666	101733574	101733674	9687	0,0,0	0,2,0	4,1,9	2,0,1	2057	149	1	1.0	NA,0.0,NA	0.127,1.0,0.395	-0.507
9688	"ENSG00000060749"	"QSER1"	chr11	+	32931742	32935435	32931742	32932374	32933091	32935435	9688	167,130,99	1,0,0	89,83,145	0,0,0	866	149	1	1.0	0.966,1.0,1.0	1.0,1.0,1.0	-0.011
9689	"ENSG00000167770"	"OTUB1"	chr11	+	63996529	63996941	63996529	63996648	63996856	63996941	9689	77,111,91	202,156,220	150,149,113	110,128,92	357	149	1.12366782545e-11	1.0358505896532835e-10	0.137,0.229,0.147	0.363,0.327,0.339	-0.172
9690	"ENSG00000072518"	"MARK2"	chr11	+	63899873	63900678	63899873	63900110	63900558	63900678	9690	4,4,10	80,61,55	9,6,25	51,19,35	597	149	4.97623406426e-06	2.573145121183182e-05	0.012,0.016,0.043	0.042,0.073,0.151	-0.065
9691	"ENSG00000166452"	"AKIP1"	chr11	+	8911188	8911671	8911188	8911223	8911443	8911671	9691	71,65,73	62,54,72	60,59,58	23,31,24	369	149	0.000127534241093	0.0005308415085855197	0.316,0.327,0.29	0.513,0.435,0.494	-0.17
9695	"ENSG00000149823"	"VPS51"	chr11	+	65107186	65107727	65107186	65107372	65107580	65107727	9695	26,24,23	2,1,0	29,22,28	0,0,0	357	149	0.627255672286	0.9267018575749947	0.844,0.909,1.0	1.0,1.0,1.0	-0.082
9696	"ENSG00000149823"	"VPS51"	chr11	+	65107580	65108022	65107580	65107727	65107802	65108022	9696	30,17,15	267,251,196	21,14,20	130,158,112	224	149	0.0344293942779	0.08340769269947952	0.07,0.043,0.048	0.097,0.056,0.106	-0.033
9697	"ENSG00000149823"	"VPS51"	chr11	+	65109704	65110603	65109704	65109923	65110481	65110603	9697	60,58,61	374,323,359	85,37,52	249,194,203	707	149	0.00205265793775	0.006593692453060043	0.033,0.036,0.035	0.067,0.039,0.051	-0.018
9698	"ENSG00000123360"	"PDE1B"	chr12	+	54570240	54572741	54570240	54570357	54572600	54572741	9698	0,3,5	5,2,1	4,0,4	3,0,3	2392	149	1	1.0	0.0,0.085,0.237	0.077,NA,0.077	0.03
9699	"ENSG00000130600"	"H19"	chr11	-	1995175	1995998	1995175	1995788	1995875	1995998	9699	1,1,0	0,0,0	0,0,0	0,0,1	236	149	1	1.0	1.0,1.0,NA	NA,NA,0.0	1.0
9700	"ENSG00000130600"	"H19"	chr11	-	1995175	1995998	1995175	1995794	1995875	1995998	9700	0,1,0	1,0,0	0,0,0	0,0,2	230	149	1	1.0	0.0,1.0,NA	NA,NA,0.0	0.5
9714	"ENSG00000212694"	"LINC01089"	chr12	-	121795266	121796242	121795266	121795726	121796190	121796242	9714	75,81,92	2,7,5	74,73,90	1,1,4	613	149	0.0462517806626	0.10794031239337497	0.901,0.738,0.817	0.947,0.947,0.845	-0.094
9715	"ENSG00000205220"	"PSMB10"	chr16	-	67935962	67936312	67935962	67936103	67936214	67936312	9715	0,0,4	1,4,4	2,0,0	0,0,2	260	149	1	1.0	0.0,0.0,0.364	1.0,NA,0.0	-0.379
9717	"ENSG00000126934"	"MAP2K2"	chr19	-	4094452	4095449	4094452	4094498	4095387	4095449	9717	69,75,62	521,453,510	84,64,97	250,208,220	1038	149	1.10977893542e-12	1.0911594752518349e-11	0.019,0.023,0.017	0.046,0.042,0.06	-0.03
9721	"ENSG00000110330"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348719	102349877	102350749	9721	175,227,197	0,0,1	194,200,194	0,0,0	1307	149	1	1.0	1.0,1.0,0.957	1.0,1.0,1.0	-0.014
9722	"ENSG00000110330"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348764	102349877	102350749	9722	170,224,189	0,0,2	189,193,192	1,1,2	1262	149	0.187389170795	0.35837390239582495	1.0,1.0,0.918	0.957,0.958,0.919	0.028
9723	"ENSG00000149292"	"TTC12"	chr11	+	113315950	113316315	113315950	113316053	113316242	113316315	9723	11,5,8	6,2,5	4,4,2	1,3,2	338	149	0.679353885054	0.9801385477215193	0.447,0.524,0.414	0.638,0.37,0.306	0.024
9724	"ENSG00000149577"	"SIDT2"	chr11	+	117189334	117190025	117189334	117189401	117189951	117190025	9724	1,1,1	60,47,45	1,1,5	22,17,22	699	149	0.936931432414	1.0	0.004,0.005,0.005	0.01,0.012,0.046	-0.018
9726	"ENSG00000251562"	"MALAT1"	chr11	+	65503116	65503799	65503116	65503120	65503728	65503799	9726	221,327,269	0,1,1	180,190,196	0,0,0	757	149	1	1.0	1.0,0.985,0.981	1.0,1.0,1.0	-0.011
9730	"ENSG00000251562"	"MALAT1"	chr11	+	65504657	65506469	65504657	65505662	65506385	65506469	9730	274,440,399	0,1,0	184,155,132	0,0,0	872	149	1	1.0	1.0,0.987,1.0	1.0,1.0,1.0	-0.004
9731	"ENSG00000174775"	"HRAS"	chr11	-	532241	532755	532241	532522	532630	532755	9731	63,45,63	94,69,95	172,139,164	72,47,54	257	149	0	0.0	0.28,0.274,0.278	0.581,0.632,0.638	-0.34
9732	"ENSG00000136270"	"TBRG4"	chr7	-	45108826	45109287	45108826	45109083	45109222	45109287	9732	985,916,1071	15,10,6	941,982,1024	13,8,3	288	149	0.368739878962	0.6230121241284613	0.971,0.979,0.989	0.974,0.984,0.994	-0.004
9733	"ENSG00000112159"	"MDN1"	chr6	-	89642793	89646603	89642793	89644193	89646539	89646603	9733	66,97,71	0,0,0	151,122,167	0,2,0	2495	149	1	1.0	1.0,1.0,1.0	1.0,0.785,1.0	0.072
9734	"ENSG00000112159"	"MDN1"	chr6	-	89652991	89654334	89652991	89653155	89653852	89654334	9734	2,4,8	7,3,10	7,4,4	4,2,0	846	149	0.118606177901	0.24313937191032317	0.048,0.19,0.123	0.236,0.26,1.0	-0.378
9735	"ENSG00000112159"	"MDN1"	chr6	-	89652991	89654334	89652991	89653155	89654163	89654334	9735	3,5,10	121,137,126	7,7,7	114,84,58	1157	149	1	1.0	0.003,0.005,0.01	0.008,0.011,0.015	-0.005
9736	"ENSG00000112159"	"MDN1"	chr6	-	89653852	89654334	89653852	89654002	89654163	89654334	9736	1,2,3	1,6,10	1,4,3	4,3,1	310	149	0.171632401517	0.33280820714325837	0.325,0.138,0.126	0.107,0.391,0.59	-0.166
9737	"ENSG00000112159"	"MDN1"	chr6	-	89655763	89658370	89655763	89655968	89656699	89658370	9737	39,38,34	113,130,107	34,20,19	84,84,91	880	149	0.481416498553	0.7656212417220228	0.055,0.047,0.051	0.064,0.039,0.034	0.005
9738	"ENSG00000112159"	"MDN1"	chr6	-	89656699	89658370	89656699	89656801	89658208	89658370	9738	93,106,127	102,141,120	101,79,83	101,94,79	1556	149	0.667764362789	0.9692887860888492	0.08,0.067,0.092	0.087,0.074,0.091	-0.004
9740	"ENSG00000149311"	"ATM"	chr11	+	108331443	108333968	108331443	108331557	108333885	108333968	9740	15,13,11	0,0,1	3,2,10	0,0,0	2477	149	1	1.0	1.0,1.0,0.398	1.0,1.0,1.0	-0.201
9742	"ENSG00000095066"	"HOOK2"	chr19	-	12774668	12774897	12774668	12774741	12774811	12774897	9742	2,3,1	32,26,31	3,0,3	15,12,20	219	149	0.569781525357	0.866168405724609	0.041,0.073,0.021	0.12,0.0,0.093	-0.026
9743	"ENSG00000158545"	"ZC3H18"	chr16	+	88622196	88623344	88622196	88622388	88623218	88623344	9743	10,3,5	148,131,139	24,10,24	78,74,97	979	149	8.31808633084e-09	5.8273955850970167e-08	0.01,0.003,0.005	0.045,0.02,0.036	-0.028
9744	"ENSG00000196155"	"PLEKHG4"	chr16	+	67277509	67280806	67277509	67280543	67280710	67280806	9744	7,17,19	22,18,7	25,22,21	15,5,10	316	149	0.0455799970175	0.1066528723983123	0.13,0.308,0.561	0.44,0.675,0.498	-0.205
9751	"ENSG00000198258"	"UBL5"	chr19	+	9828326	9828675	9828326	9828389	9828591	9828675	9751	67,73,64	13,10,6	429,347,352	25,17,14	351	149	0.000335174936819	0.0012770545580348277	0.686,0.756,0.819	0.879,0.897,0.914	-0.143
9752	"ENSG00000198258"	"UBL5"	chr19	+	9828326	9828675	9828326	9828393	9828591	9828675	9752	60,72,59	2139,2127,2321	424,340,347	2688,3028,2685	347	149	0	0.0	0.012,0.014,0.011	0.063,0.046,0.053	-0.042
9754	"ENSG00000198056"	"PRIM1"	chr12	-	56746780	56747032	56746780	56746854	56746925	56747032	9754	6,17,9	169,163,181	25,20,18	90,90,68	220	149	2.55872301125e-09	1.8762274791529294e-08	0.023,0.066,0.033	0.158,0.131,0.152	-0.106
9755	"ENSG00000099942"	"CRKL"	chr22	+	20949710	20953747	20949710	20949927	20953205	20953747	9755	8036,8434,7989	1,3,0	8041,6269,7314	0,0,1	3427	149	1	1.0	0.997,0.992,1.0	1.0,1.0,0.997	-0.003
9756	"ENSG00000183426"	"NPIPA1"	chr16	+	14935159	14935397	14935159	14935276	14935344	14935397	9756	75,76,86	1,1,1	48,50,61	4,0,0	217	149	0.81811317153	1.0	0.981,0.981,0.983	0.892,1.0,1.0	0.018
9757	"ENSG00000180071"	"ANKRD18A"	chr9	-	38540568	38541562	38540568	38540849	38541455	38541562	9757	23,32,29	16,22,17	24,11,37	9,5,10	755	149	0.0345090250628	0.08354578395531646	0.221,0.223,0.252	0.345,0.303,0.422	-0.125
9758	"ENSG00000180071"	"ANKRD18A"	chr9	-	38542311	38543055	38542311	38542589	38542947	38543055	9758	117,108,156	4,6,7	85,35,84	10,4,9	507	149	0.00576863551177	0.016730402442619672	0.896,0.841,0.868	0.714,0.72,0.733	0.146
9759	"ENSG00000166987"	"MBD6"	chr12	+	57524028	57524416	57524028	57524092	57524279	57524416	9759	2,9,4	25,37,37	20,10,16	16,14,23	336	149	1.19839391965e-07	7.511834212814602e-07	0.034,0.097,0.046	0.357,0.241,0.236	-0.219
9760	"ENSG00000156650"	"KAT6B"	chr10	+	74975398	74977437	74975398	74975454	74977315	74977437	9760	28,40,63	1,2,3	20,18,33	0,0,0	2010	149	1.55610084382e-05	7.539533222287979e-05	0.675,0.597,0.609	1.0,1.0,1.0	-0.373
9761	"ENSG00000156650"	"KAT6B"	chr10	+	74975398	74977437	74975398	74975781	74977315	74977437	9761	10,21,34	2,0,0	13,6,14	2,3,2	1683	149	0.000640380592179	0.002292243940789984	0.307,1.0,1.0	0.365,0.15,0.383	0.47
9762	"ENSG00000156650"	"KAT6B"	chr10	+	74975398	74977437	74975398	74976330	74977315	74977437	9762	0,4,6	4,4,6	0,0,0	2,1,3	1134	149	0.00238001934488	0.007539280498753291	0.0,0.116,0.116	0.0,0.0,0.0	0.077
9763	"ENSG00000156650"	"KAT6B"	chr10	+	74981786	74985241	74981786	74981928	74985079	74985241	9763	1,0,0	11,5,8	0,0,4	3,5,8	3300	149	1	1.0	0.004,0.0,0.0	0.0,0.0,0.022	-0.006
9764	"ENSG00000225975"	"ZNF567-DT"	chr19	-	36685716	36686806	36685716	36685970	36686685	36686806	9764	10,6,6	1,4,2	5,5,5	0,0,0	864	149	2.11199557842e-09	1.568911001112e-08	0.633,0.206,0.341	1.0,1.0,1.0	-0.607
9765	"ENSG00000114270"	"COL7A1"	chr3	-	48570133	48570334	48570133	48570178	48570274	48570334	9765	2,0,3	4,3,5	3,3,1	3,3,3	245	149	0.290316129099	0.5148161136568242	0.233,0.0,0.267	0.378,0.378,0.169	-0.142
9766	"ENSG00000114270"	"COL7A1"	chr3	-	48571242	48572045	48571242	48571278	48572000	48572045	9766	12,9,10	3,2,3	8,4,11	1,0,1	871	149	0.00182091482132	0.005925797726146707	0.406,0.435,0.363	0.578,1.0,0.653	-0.342
9767	"ENSG00000225663"	"MCRIP1"	chr17	-	81822360	81823311	81822360	81822907	81823208	81823311	9767	869,922,955	16,21,14	464,441,450	14,13,9	450	149	0.172240089114	0.33389887582509215	0.947,0.936,0.958	0.916,0.918,0.943	0.021
9768	"ENSG00000078369"	"GNB1"	chr1	-	1785311	1787437	1785311	1787053	1787321	1787437	9768	29,30,18	1073,951,1029	63,50,48	626,514,614	417	149	1.7763568394e-15	2.1644585647078548e-14	0.01,0.011,0.006	0.035,0.034,0.027	-0.023
9769	"ENSG00000100225"	"FBXO7"	chr22	+	32487744	32493281	32487744	32487828	32493104	32493281	9769	182,235,198	0,0,0	377,361,356	0,5,3	5425	149	2.33192341798e-05	0.000110095412521511	1.0,1.0,1.0	1.0,0.665,0.765	0.19
9770	"ENSG00000052749"	"RRP12"	chr10	-	97358536	97359010	97358536	97358619	97358942	97359010	9770	4,2,1	150,111,135	7,18,22	144,103,141	472	149	1.64083941101e-07	1.012193668412518e-06	0.008,0.006,0.002	0.015,0.052,0.047	-0.033
9771	"ENSG00000052749"	"RRP12"	chr10	-	97370922	97372166	97370922	97371081	97372072	97372166	9771	18,27,25	67,66,54	86,89,97	64,62,52	1140	149	5.77315972805e-15	6.831572344859167e-14	0.034,0.051,0.057	0.149,0.158,0.196	-0.12
9773	"ENSG00000148824"	"MTG1"	chr10	+	133401528	133402245	133401528	133401590	133402148	133402245	9773	140,176,184	95,87,99	160,110,156	76,68,71	707	149	0.454479559368	0.7324044230408799	0.237,0.299,0.281	0.307,0.254,0.316	-0.02
9774	"ENSG00000148824"	"MTG1"	chr10	+	133402148	133402773	133402148	133402245	133402691	133402773	9774	2,5,5	183,138,153	7,5,2	143,130,153	595	149	1	1.0	0.003,0.009,0.008	0.012,0.01,0.003	-0.002
9776	"ENSG00000175470"	"PPP2R2D"	chr10	+	131943967	131944145	131943967	131943997	131944094	131944145	9776	121,147,131	1,0,2	123,92,109	8,5,5	246	149	1.71686958426e-05	8.253492845166563e-05	0.987,1.0,0.975	0.903,0.918,0.93	0.07
9781	"ENSG00000230131"	"LINC02641"	chr10	+	123361318	123362147	123361318	123361550	123361888	123362147	9781	1,0,1	0,0,0	0,2,0	1,0,1	487	149	1	1.0	1.0,NA,1.0	0.0,1.0,0.0	0.667
9782	"ENSG00000232139"	"LINC00867"	chr10	+	118357526	118357848	118357526	118357578	118357771	118357848	9782	0,0,2	4,0,0	1,1,0	1,0,1	342	149	1	1.0	0.0,NA,1.0	0.303,1.0,0.0	0.066
9783	"ENSG00000197535"	"MYO5A"	chr15	-	52336462	52340394	52336462	52336556	52340195	52340394	9783	0,1,1	8,19,12	0,1,0	6,5,5	3788	149	1	1.0	0.0,0.002,0.003	0.0,0.008,0.0	-0.001
9784	"ENSG00000205542"	"TMSB4X"	chrX	+	12975109	12976361	12975109	12975168	12976245	12976361	9784	19,27,25	225,237,234	61,62,60	138,156,146	1226	149	0	0.0	0.01,0.014,0.013	0.051,0.046,0.048	-0.036
9785	"ENSG00000225177"	"NHSL1-AS1"	chr6	+	138696596	138697288	138696596	138696755	138696902	138697288	9785	2,6,3	7,4,3	3,2,6	1,0,1	296	149	0.000100171643287	0.00042412122364174777	0.126,0.43,0.335	0.602,1.0,0.751	-0.487
9786	"ENSG00000057608"	"GDI2"	chr10	-	5766240	5766638	5766240	5766295	5766493	5766638	9786	16,9,9	525,488,511	22,21,22	295,284,296	347	149	1.1551020751e-07	7.265139457017377e-07	0.013,0.008,0.008	0.031,0.031,0.031	-0.021
9788	"ENSG00000157625"	"TAB3"	chrX	-	30842965	30846644	30842965	30843049	30846550	30846644	9788	14,18,13	13,15,17	18,11,16	7,7,10	3650	149	0.0815530194145	0.1768538899725897	0.042,0.047,0.03	0.095,0.06,0.061	-0.032
9789	"ENSG00000196233"	"LCOR"	chr10	+	96949007	96952196	96949007	96949295	96952102	96952196	9789	4,7,2	19,16,18	3,6,3	13,11,12	2956	149	0.736536683203	1.0	0.011,0.022,0.006	0.011,0.027,0.012	-0.004
9791	"ENSG00000196233"	"LCOR"	chr10	+	96954952	96958926	96954952	96955454	96958411	96958926	9791	129,142,160	2,0,0	103,86,109	0,0,1	3106	149	1	1.0	0.756,1.0,1.0	1.0,1.0,0.839	-0.028
9793	"ENSG00000148688"	"RPP30"	chr10	+	90894774	90895483	90894774	90894891	90895453	90895483	9793	23,50,33	97,99,103	44,52,63	67,84,82	711	149	0.000118485370184	0.000495130715019047	0.047,0.096,0.063	0.121,0.115,0.139	-0.056
9794	"ENSG00000176986"	"SEC24C"	chr10	+	73769346	73769733	73769346	73769485	73769614	73769733	9794	3,6,3	117,115,104	33,22,40	63,52,74	278	149	0	0.0	0.014,0.027,0.015	0.219,0.185,0.225	-0.191
9795	"ENSG00000176986"	"SEC24C"	chr10	+	73770279	73770798	73770279	73770471	73770708	73770798	9795	22,28,16	176,164,164	65,32,44	101,66,78	386	149	4.4408920985e-16	5.643984037060929e-15	0.046,0.062,0.036	0.199,0.158,0.179	-0.131
9796	"ENSG00000107959"	"PITRM1"	chr10	-	3138234	3139049	3138234	3138337	3138903	3139049	9796	49,38,38	256,252,272	41,36,47	175,205,184	715	149	0.0527494804797	0.1214616848865382	0.038,0.03,0.028	0.047,0.035,0.051	-0.012
9797	"ENSG00000107959"	"PITRM1"	chr10	-	3143388	3143731	3143388	3143501	3143605	3143731	9797	15,14,20	0,1,4	37,18,18	2,1,0	253	149	0.302754754333	0.533414723453799	1.0,0.892,0.746	0.916,0.914,1.0	-0.064
9798	"ENSG00000107959"	"PITRM1"	chr10	-	3147571	3149753	3147571	3147737	3149620	3149753	9798	119,136,127	6,11,4	71,43,63	5,6,2	2032	149	0.506121177154	0.7959507891528754	0.593,0.476,0.7	0.51,0.344,0.698	0.072
9799	"ENSG00000107959"	"PITRM1"	chr10	-	3156929	3157531	3156929	3157064	3157434	3157531	9799	1,2,9	158,137,134	10,6,5	110,96,78	519	149	0.0437989630912	0.10306295202849612	0.002,0.004,0.019	0.025,0.018,0.018	-0.012
9800	"ENSG00000008300"	"CELSR3"	chr3	-	48639673	48641524	48639673	48640559	48641323	48641524	9800	7,8,12	24,37,45	15,2,23	25,16,11	913	149	0.0041060536031	0.012350328240870878	0.045,0.034,0.042	0.089,0.02,0.254	-0.081
9801	"ENSG00000008300"	"CELSR3"	chr3	-	48641850	48642467	48641850	48642009	48642357	48642467	9801	24,23,20	12,8,13	41,16,28	5,7,11	497	149	0.158321191762	0.31132987482572777	0.375,0.463,0.316	0.711,0.407,0.433	-0.132
9802	"ENSG00000099284"	"MACROH2A2"	chr10	+	70091756	70093845	70091756	70091841	70093734	70093845	9802	329,320,296	0,0,1	238,191,189	0,0,0	2042	149	1	1.0	1.0,1.0,0.956	1.0,1.0,1.0	-0.015
9803	"ENSG00000099284"	"MACROH2A2"	chr10	+	70091756	70093845	70091756	70091954	70093734	70093845	9803	40,27,33	436,427,431	27,24,14	282,269,217	1929	149	1	1.0	0.007,0.005,0.006	0.007,0.007,0.005	-0.0
9804	"ENSG00000120616"	"EPC1"	chr10	-	32273013	32273281	32273013	32273082	32273162	32273281	9804	12,10,7	1,2,0	21,27,35	0,1,1	229	149	1	1.0	0.886,0.765,1.0	1.0,0.946,0.958	-0.084
9805	"ENSG00000120616"	"EPC1"	chr10	-	32291162	32292644	32291162	32291322	32292495	32292644	9805	4,5,0	12,7,17	5,3,1	28,19,29	1322	149	0.289285030429	0.5137279135853141	0.036,0.075,0.0	0.02,0.017,0.004	0.023
9806	"ENSG00000168209"	"DDIT4"	chr10	+	72273923	72274421	72273923	72274060	72274156	72274421	9806	250,242,299	6505,6381,6228	185,165,193	2181,1605,1879	245	149	0	0.0	0.023,0.023,0.028	0.049,0.059,0.059	-0.031
9807	"ENSG00000168209"	"DDIT4"	chr10	+	72273923	72274421	72273923	72274060	72274224	72274421	9807	1785,1679,1641	1,1,1	754,551,656	0,0,1	313	149	1	1.0	0.999,0.999,0.999	1.0,1.0,0.997	0.0
9808	"ENSG00000107937"	"GTPBP4"	chr10	+	996105	997308	996105	996242	997207	997308	9808	20,19,14	286,309,340	89,96,102	307,305,345	1114	149	0	0.0	0.009,0.008,0.005	0.037,0.04,0.038	-0.031
9810	"ENSG00000152582"	"SPEF2"	chr5	+	35697689	35700752	35697689	35697793	35700495	35700752	9810	6,0,4	4,1,2	3,2,0	1,0,0	2851	149	1	1.0	0.073,0.0,0.095	0.136,1.0,NA	-0.512
9811	"ENSG00000119977"	"TCTN3"	chr10	-	95682650	95683629	95682650	95682804	95683100	95683629	9811	6,14,9	136,125,119	9,4,6	95,102,107	445	149	0.448634880243	0.7250426692305345	0.015,0.036,0.025	0.031,0.013,0.018	0.005
9812	"ENSG00000119977"	"TCTN3"	chr10	-	95683100	95683629	95683100	95683180	95683521	95683629	9812	23,22,15	3,4,3	21,23,24	0,5,5	490	149	0.638619646631	0.9377195492372209	0.7,0.626,0.603	1.0,0.583,0.593	-0.082
9813	"ENSG00000119977"	"TCTN3"	chr10	-	95683100	95683629	95683100	95683195	95683521	95683629	9813	10,12,4	120,108,110	16,13,10	71,72,87	475	149	0.00392421737844	0.011865856315479508	0.025,0.034,0.011	0.066,0.054,0.035	-0.028
9814	"ENSG00000153303"	"FRMD1"	chr6	-	168066754	168067129	168066754	168066831	168067068	168067129	9814	1,4,1	0,1,0	0,1,1	0,0,0	386	149	1	1.0	1.0,0.607,1.0	NA,1.0,1.0	-0.131
9815	"ENSG00000151651"	"ADAM8"	chr10	-	133273253	133273838	133273253	133273430	133273761	133273838	9815	0,0,1	0,0,0	3,0,1	0,1,0	480	149	1	1.0	NA,NA,1.0	1.0,0.0,1.0	0.333
9816	"ENSG00000151651"	"ADAM8"	chr10	-	133273253	133273838	133273253	133273443	133273761	133273838	9816	0,0,1	0,0,0	3,0,1	6,2,2	467	149	1	1.0	NA,NA,1.0	0.138,0.0,0.138	0.908
9817	"ENSG00000151923"	"TIAL1"	chr10	-	119576610	119577203	119576610	119576750	119577079	119577203	9817	295,349,308	266,285,251	233,157,227	352,258,338	478	149	2.11390344118e-08	1.4333391193455575e-07	0.257,0.276,0.277	0.171,0.159,0.173	0.102
9818	"ENSG00000171798"	"KNDC1"	chr10	+	133168253	133174555	133168253	133168312	133173930	133174555	9818	170,172,157	0,0,1	83,60,88	0,0,1	5767	149	1	1.0	1.0,1.0,0.802	1.0,1.0,0.695	0.036
9819	"ENSG00000171798"	"KNDC1"	chr10	+	133188538	133189669	133188538	133188653	133189597	133189669	9819	0,1,3	2,2,1	0,0,1	0,0,0	1093	149	1	1.0	0.0,0.064,0.29	NA,NA,1.0	-0.882
9820	"ENSG00000171798"	"KNDC1"	chr10	+	133206684	133206953	133206684	133206778	133206855	133206953	9820	0,0,0	0,1,0	0,0,1	0,0,2	226	149	1	1.0	NA,0.0,NA	NA,NA,0.248	-0.248
9822	"ENSG00000099246"	"RAB18"	chr10	+	27526827	27532579	27526827	27526889	27532506	27532579	9822	96,104,105	116,109,101	119,92,73	93,80,94	5766	149	0.417161816762	0.6839082715298863	0.021,0.024,0.026	0.032,0.029,0.02	-0.003
9823	"ENSG00000099246"	"RAB18"	chr10	+	27533734	27533994	27533734	27533853	27533927	27533994	9823	39,50,60	98,80,105	45,41,35	49,51,53	223	149	0.0253368688318	0.06361354622713743	0.21,0.295,0.276	0.38,0.349,0.306	-0.085
9824	"ENSG00000099246"	"RAB18"	chr10	+	27533734	27533994	27533734	27533853	27533940	27533994	9824	49,57,74	0,0,0	58,48,43	0,0,1	236	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.964	0.012
9826	"ENSG00000130640"	"TUBGCP2"	chr10	-	133283881	133285213	133283881	133284002	133285084	133285213	9826	84,77,61	188,177,161	88,34,78	94,96,98	1231	149	0.00119885546378	0.00406443927665359	0.051,0.05,0.044	0.102,0.041,0.088	-0.029
9827	"ENSG00000130640"	"TUBGCP2"	chr10	-	133285084	133285628	133285084	133285213	133285455	133285628	9827	33,23,18	179,170,178	37,18,40	81,88,92	391	149	8.49330243247e-07	4.857826890887566e-06	0.066,0.049,0.037	0.148,0.072,0.142	-0.07
9828	"ENSG00000130640"	"TUBGCP2"	chr10	-	133293038	133293769	133293038	133293238	133293561	133293769	9828	23,29,36	191,164,191	20,13,15	129,129,134	472	149	0.151902259656	0.3000658869181123	0.037,0.053,0.056	0.047,0.031,0.034	0.011
9829	"ENSG00000130640"	"TUBGCP2"	chr10	-	133299984	133300547	133299984	133300113	133300451	133300547	9829	25,15,13	0,1,1	22,22,11	0,0,3	487	149	0.476851472351	0.7599981160888807	1.0,0.821,0.799	1.0,1.0,0.529	0.03
9830	"ENSG00000023041"	"ZDHHC6"	chr10	-	112432375	112434464	112432375	112432521	112433239	112434464	9830	17,26,22	122,109,113	34,36,27	71,99,84	867	149	0.000317836608857	0.0012157250829624444	0.023,0.039,0.032	0.076,0.059,0.052	-0.031
9832	"ENSG00000023041"	"ZDHHC6"	chr10	-	112432375	112434464	112432375	112432521	112434296	112434464	9832	169,208,174	0,0,0	176,162,138	0,3,0	1924	149	0.720185270814	1.0	1.0,1.0,1.0	1.0,0.807,1.0	0.064
9833	"ENSG00000023041"	"ZDHHC6"	chr10	-	112433239	112434464	112433239	112433281	112434296	112434464	9833	183,214,165	74,57,70	160,140,129	49,71,49	1164	149	0.557185883984	0.8518137820575272	0.24,0.325,0.232	0.295,0.202,0.252	0.016
9834	"ENSG00000023041"	"ZDHHC6"	chr10	-	112440533	112441812	112440533	112440695	112441728	112441812	9834	25,41,21	0,0,0	36,26,28	0,0,4	1182	149	0.0733066393699	0.16158096271860944	1.0,1.0,1.0	1.0,1.0,0.469	0.177
9835	"ENSG00000108528"	"SLC25A11"	chr17	-	4938153	4938429	4938153	4938253	4938338	4938429	9835	23,24,21	490,455,505	39,37,27	256,232,259	234	149	2.21743201578e-09	1.6406330665851224e-08	0.029,0.032,0.026	0.088,0.092,0.062	-0.052
9836	"ENSG00000171877"	"FRMD5"	chr15	-	43873274	43874462	43873274	43873939	43874118	43874462	9836	15,24,21	3,3,4	7,18,20	0,0,1	328	149	3.46036057186e-05	0.0001591981461845124	0.694,0.784,0.705	1.0,1.0,0.901	-0.239
9837	"ENSG00000165731"	"RET"	chr10	+	43113555	43114736	43113555	43113675	43114479	43114736	9837	1,6,0	20,9,15	1,2,2	3,4,3	953	149	0.856478709786	1.0	0.008,0.094,0.0	0.05,0.073,0.094	-0.038
9838	"ENSG00000148672"	"GLUD1"	chr10	-	87060160	87060825	87060160	87060241	87060687	87060825	9838	13,14,15	564,512,567	14,15,12	302,296,300	595	149	0.899505446852	1.0	0.006,0.007,0.007	0.011,0.013,0.01	-0.005
9840	"ENSG00000135655"	"USP15"	chr12	+	62383839	62384302	62383839	62383998	62384077	62384302	9840	4,1,2	26,23,27	31,23,32	14,12,17	228	149	0	0.0	0.091,0.028,0.046	0.591,0.556,0.552	-0.511
9841	"ENSG00000103024"	"NME3"	chr16	-	1770880	1771410	1770880	1770993	1771069	1771410	9841	76,70,87	394,405,481	77,56,78	195,195,195	225	149	5.34808928587e-07	3.1341501021320703e-06	0.113,0.103,0.107	0.207,0.16,0.209	-0.084
9842	"ENSG00000103024"	"NME3"	chr16	-	1770880	1771410	1770880	1770993	1771268	1771410	9842	162,162,178	0,1,0	126,105,132	0,0,0	424	149	1	1.0	1.0,0.983,1.0	1.0,1.0,1.0	-0.006
